,Dist(nm),FES(kcal/mol),Derivatives,Replica name,Fit FES(kcal/mol)
138,3.829341299,-1.217662243,2.312750214,replica13,-1.2458779473646597
139,3.846962468,-1.175158654,2.772377649,replica13,-1.1608821642555602
140,3.864583636,-1.11255601,4.49161909,replica13,-1.0642780302443635
141,3.882204805,-1.013370587,6.788576521,replica13,-0.9500026930957011
142,3.899825974,-0.874900188,8.833666086,replica13,-0.8176231998585504
143,3.917447143,-0.707414484,9.984759154,replica13,-0.6717387551895768
144,3.935068312,-0.530339242,9.904784863,replica13,-0.5206931292352646
145,3.952689481,-0.365389721,8.654840269,replica13,-0.3748280695203947
146,3.970310649,-0.229591593,6.685184031,replica13,-0.2445635958648618
147,3.987931818,-0.130592979,4.567655136,replica13,-0.13860167686297056
148,4.005552987,-0.066740327,2.762030704,replica13,-0.0625161476692046
149,4.023174156,-0.030277229,1.466100405,replica13,-0.017920652081742948
150,4.040795325,-0.011977756,0.677571016,replica13,-0.0023101477090544525
151,4.058416494,-0.003984744,0.279184255,replica13,-0.009565780955531025
152,4.076037662,-0.000916023,0.088501222,replica13,-0.031014280442647937
153,4.093658831,-9.0594e-05,0.013792669,replica13,-0.05685626872723033
154,4.11128,-0.0,-0.0,replica13,-0.07773388435107959
0,1.35332,-4e-09,-0.001367908,replica15,-0.13564943888820172
1,1.370908727,-9.931e-05,-0.015741853,replica15,0.0526901461665642
2,1.388497455,-0.000627942,-0.048724071,replica15,0.1187688258081099
3,1.406086182,-0.002095306,-0.126880017,replica15,0.10308139475983563
4,1.423674909,-0.005650469,-0.303895423,replica15,0.04188508765555232
5,1.441263636,-0.014042295,-0.684626343,replica15,-0.035973413054502634
6,1.458852364,-0.031398181,-1.349902033,replica15,-0.111338244476052
7,1.476441091,-0.063775971,-2.408085978,replica15,-0.17597224043658966
8,1.494029818,-0.119384299,-4.026703803,replica15,-0.2326713022621456
9,1.511618545,-0.209561316,-6.363679913,replica15,-0.29430514792791784
10,1.529207273,-0.347931596,-9.51568835,replica15,-0.381918680661525
11,1.546796,-0.549258756,-13.513324516,replica15,-0.522107634404887
12,1.564384727,-0.828272812,-18.343862685,replica15,-0.7439398782705463
13,1.581973455,-1.199317367,-23.988552575,replica15,-1.0757251751416628
14,1.599562182,-1.677908812,-30.607331828,replica15,-1.541939182414021
15,1.617150909,-2.282346237,-38.287750692,replica15,-2.160582599179891
16,1.634739636,-3.029095963,-46.703381627,replica15,-2.9412066909100765
17,1.652328364,-3.924959193,-55.066964118,replica15,-3.883767246894324
18,1.669917091,-4.959472135,-62.309246239,replica15,-4.978387292480213
19,1.687505818,-6.107309875,-67.999132681,replica15,-6.206022504952939
20,1.705094545,-7.347057311,-72.954617901,replica15,-7.539940395970935
21,1.722683273,-8.676901273,-78.407777756,replica15,-8.947852496135145
22,1.740272,-10.110881524,-84.736698047,replica15,-10.394484327539764
23,1.757860727,-11.653340235,-90.297756498,replica15,-11.844335382501649
24,1.775449455,-13.265568691,-92.152504738,replica15,-13.264372953739397
25,1.793038182,-14.858269057,-87.804949197,replica15,-14.626419443864288
26,1.810626909,-16.316623832,-77.112310055,replica15,-15.909030397149694
27,1.828215636,-17.547628418,-62.611984316,replica15,-17.098715622266614
28,1.845804364,-18.523095293,-48.791887355,replica15,-18.190422559988853
29,1.863393091,-19.291559534,-39.523063306,replica15,-19.18727272003104
30,1.880981818,-19.949881765,-36.338027917,replica15,-20.09961154724537
31,1.898570545,-20.602063751,-38.550935636,replica15,-20.94349290237905
32,1.916159273,-21.3248082,-43.922091094,replica15,-21.7387659472387
33,1.933748,-22.150169692,-49.813962422,replica15,-22.50696067256515
34,1.951336727,-23.067900507,-54.137891555,replica15,-23.269176575289286
35,1.968925455,-24.039360359,-55.847755311,replica15,-24.044167109973923
36,1.986514182,-25.017182658,-55.006863193,replica15,-24.846782526104864
37,2.004102909,-25.964356667,-52.507213481,replica15,-25.686889306184778
38,2.021691636,-26.859778756,-49.307249609,replica15,-26.56883068980284
39,2.039280364,-27.704572955,-47.028869941,replica15,-27.491435513574455
40,2.056869091,-28.52694551,-46.912579459,replica15,-28.448527772376142
41,2.074457818,-29.37053334,-49.357712541,replica15,-29.429842409988943
42,2.092046545,-30.2706214,-53.032990564,replica15,-30.42221836583097
43,2.109635273,-31.232297725,-56.09639675,replica15,-31.410920887518724
44,2.127224,-32.232215322,-57.219017328,replica15,-32.38094289950105
45,2.144812727,-33.233349319,-56.314308142,replica15,-33.318149319886565
46,2.162401455,-34.203130599,-53.7635337,replica15,-34.210156450919435
47,2.179990182,-35.11770253,-50.050047414,replica15,-35.04687730052966
48,2.197578909,-35.956203348,-45.026793438,replica15,-35.82070826335373
49,2.215167636,-36.692410879,-38.412360529,replica15,-36.52637782934981
50,2.232756364,-37.299986443,-30.589373344,replica15,-37.160518777388624
51,2.250345091,-37.771503286,-23.26110225,replica15,-37.721057129945095
52,2.267933818,-38.132350207,-18.262396647,replica15,-38.20653055025717
53,2.285522545,-38.432212966,-16.343385351,replica15,-38.615453847579644
54,2.303111273,-38.721204274,-16.720619778,replica15,-38.94583945007206
55,2.3207,-39.021006287,-17.093619384,replica15,-39.194957403839844
56,2.338288727,-39.306203003,-14.717297891,replica15,-39.359385469902506
57,2.355877455,-39.514291682,-8.2602709,replica15,-39.43535922934579
58,2.373466182,-39.576848284,1.472502355,replica15,-39.41938954351916
59,2.391054909,-39.460914649,11.535137238,replica15,-39.309075264579015
60,2.408643636,-39.186641244,19.051730652,replica15,-39.10400745884223
61,2.426232364,-38.813380103,22.811961748,replica15,-38.80664147475221
62,2.443821091,-38.39921313,24.055824489,replica15,-38.42300758754642
63,2.461409818,-37.968406118,25.095660175,replica15,-37.96314075778446
64,2.478998545,-37.503936492,28.084278025,replica15,-37.44113463250049
65,2.496587273,-36.970274639,32.765084404,replica15,-36.874762026874784
66,2.514176,-36.352183545,37.234070242,replica15,-36.284650047996266
67,2.531764727,-35.677419431,38.840809081,replica15,-35.69304799459711
68,2.549353455,-35.010044014,36.400291439,replica15,-35.122274846838636
69,2.566942182,-34.417874454,30.493067632,replica15,-34.59297518832019
70,2.584530909,-33.943245757,23.505240552,replica15,-34.12234296546288
71,2.602119636,-33.584397534,17.58557817,replica15,-33.72248783968775
72,2.619708364,-33.314090899,13.42494481,replica15,-33.39911675976328
73,2.637297091,-33.108509902,9.892186905,replica15,-33.15068326235455
74,2.654885818,-32.969626007,5.748471964,replica15,-32.96812023272159
75,2.672474545,-32.907753719,1.451899417,replica15,-32.83522151398835
76,2.690063273,-32.906222464,-0.678435129,replica15,-32.7296784127098
77,2.707652,-32.903980095,1.818699562,replica15,-32.6247144324412
78,2.725240727,-32.811807548,9.406945281,replica15,-32.491201605182816
79,2.742829455,-32.557214448,19.732133998,replica15,-32.30009061510169
80,2.760418182,-32.123112121,29.217456503,replica15,-32.02494984838934
81,2.778006909,-31.548350506,35.501814118,replica15,-31.644389635822332
82,2.795595636,-30.890956933,38.842671174,replica15,-31.144149677081543
83,2.813184364,-30.188309444,41.03165129,replica15,-30.518650391036765
84,2.830773091,-29.444168661,43.668062558,replica15,-29.77185113030811
85,2.848361818,-28.649790441,46.676962086,replica15,-28.917316317857324
86,2.865950545,-27.806738594,48.996340239,replica15,-27.97745948195444
87,2.883539273,-26.933782898,50.034497172,replica15,-26.982008614935076
88,2.901128,-26.054416676,49.844495683,replica15,-25.965807438061788
89,2.918716727,-25.183465921,49.125425265,replica15,-24.966129293483128
90,2.936305455,-24.326649912,48.255864754,replica15,-24.019727524858155
91,2.953894182,-23.490063331,46.679464219,replica15,-23.15987370204889
92,2.971482909,-22.694160774,43.52255543,replica15,-22.41364003782872
93,2.989071636,-21.971990544,38.256535135,replica15,-21.799664069735723
94,3.006660364,-21.358948919,31.172052172,replica15,-21.326593556214007
95,3.024249091,-20.882840929,22.827451115,replica15,-20.99235105175839
96,3.041837818,-20.558788346,13.989964899,replica15,-20.784286026321226
97,3.059426545,-20.387448584,5.597540168,replica15,-20.680204196855225
98,3.077015273,-20.354000795,-1.457582676,replica15,-20.650186122036256
99,3.094604,-20.424800118,-6.103179456,replica15,-20.659037237408263
100,3.112192727,-20.54899547,-7.367831297,replica15,-20.66915584451133
101,3.129781455,-20.660590802,-4.671269982,replica15,-20.643569269873264
102,3.147370182,-20.689820587,1.905593932,replica15,-20.548874830156574
103,3.164958909,-20.577525796,11.213168839,replica15,-20.357832605113146
104,3.182547636,-20.288414974,21.698423267,replica15,-20.051390313138096
105,3.200136364,-19.815998113,31.833139017,replica15,-19.619973639669286
106,3.217725091,-19.178322454,40.307738825,replica15,-19.0639431741321
107,3.235313818,-18.411634627,46.452783059,replica15,-18.393195285693018
108,3.252902545,-17.56099525,49.833847828,replica15,-17.625961671439967
109,3.270491273,-16.671614291,50.966968287,replica15,-16.786933724235595
110,3.28808,-15.777652484,50.447727448,replica15,-15.904896682215131
111,3.305668727,-14.902784209,48.920396105,replica15,-15.010099365317704
112,3.323257455,-14.060040118,46.818150502,replica15,-14.131604547487818
113,3.340846182,-13.258536798,44.210793099,replica15,-13.29486110819227
114,3.358434909,-12.511277463,40.591378899,replica15,-12.519712721878424
115,3.376023636,-11.83653292,36.000742753,replica15,-11.819011784470328
116,3.393612364,-11.246974332,31.065713633,replica15,-11.197946199662136
117,3.411201091,-10.73813081,27.059372051,replica15,-10.654116601560958
118,3.428789818,-10.283464586,25.042462099,replica15,-10.178329415169689
119,3.446378545,-9.844285885,25.160906359,replica15,-9.756003818519698
120,3.463967273,-9.39315459,26.158780092,replica15,-9.369034584321131
121,3.481556,-8.929239179,26.353059087,replica15,-8.99791318819243
122,3.499144727,-8.476412195,24.844820339,replica15,-8.623890046517648
123,3.516733455,-8.063052263,22.071132377,replica15,-8.230962855812482
124,3.534322182,-7.696630484,19.834664634,replica15,-7.807499172699637
125,3.551910909,-7.350684393,20.0173099,replica15,-7.3473429607015985
126,3.569499636,-6.973508276,23.34255263,replica15,-6.850310413913193
127,3.587088364,-6.51737263,28.710517109,replica15,-6.3220441943227765
128,3.604677091,-5.96479584,33.896642587,replica15,-5.773260787258421
129,3.622265818,-5.338023528,36.856051249,replica15,-5.21848639177257
130,3.639854545,-4.68801787,36.466938982,replica15,-4.674426587857466
131,3.657443273,-4.072973675,33.063850802,replica15,-4.158149091795317
132,3.675032,-3.535706459,27.835425295,replica15,-3.685273999342384
133,3.692620727,-3.09724172,21.983611047,replica15,-3.268360754160415
134,3.710209455,-2.762116606,16.165254825,replica15,-2.9156564668628087
135,3.727798182,-2.525732282,10.811403627,replica15,-2.630328925829991
136,3.745386909,-2.377514367,6.229467575,replica15,-2.4102541458979116
137,3.762975636,-2.298104309,3.100771104,replica15,-2.248368277915527
138,3.780564364,-2.257064863,1.928416218,replica15,-2.1335334702272437
139,3.798153091,-2.218142662,2.79075167,replica15,-2.0518131392536043
140,3.815741818,-2.150913664,4.98842652,replica15,-1.988009717939354
141,3.833330545,-2.041121134,7.453082312,replica15,-1.927291715734337
142,3.850919273,-1.892594159,9.267000387,replica15,-1.856729555858315
143,3.868508,-1.721629894,9.993525995,replica15,-1.7665718925595377
144,3.886096727,-1.546560897,9.790448646,replica15,-1.6511246333684362
145,3.903685455,-1.37973363,9.141753539,replica15,-1.5091404514319855
146,3.921274182,-1.224708478,8.505752887,replica15,-1.3436823227098424
147,3.938862909,-1.079168329,8.080882994,replica15,-1.1614846067259865
148,3.956451636,-0.939112236,7.866632,replica15,-0.9718929555145043
149,3.974040364,-0.801900201,7.729546696,replica15,-0.7855136007696788
150,3.991629091,-0.667648623,7.503938191,replica15,-0.6127378761046505
151,4.009217818,-0.539029412,7.082749176,replica15,-0.4623251238713303
152,4.026806545,-0.419971769,6.423462719,replica15,-0.3402242006525339
153,4.044395273,-0.314231722,5.569631624,replica15,-0.2487905182829424
154,4.061984,-0.22480021,4.584899088,replica15,-0.1865139696211791
155,4.079572727,-0.153035456,3.584266226,replica15,-0.14831719506894772
156,4.097161455,-0.098491134,2.636393334,replica15,-0.12641904901709403
157,4.114750182,-0.059506028,1.821759062,replica15,-0.11169147961196707
158,4.132338909,-0.033481378,1.168767075,replica15,-0.09537638696177964
159,4.149927636,-0.017329452,0.695295112,replica15,-0.07097910019423614
160,4.167516364,-0.008126815,0.377045731,replica15,-0.036122625004266995
161,4.185105091,-0.00339973,0.180904674,replica15,0.005864145497533224
162,4.202693818,-0.001254448,0.075944753,replica15,0.04483847144285852
163,4.220282545,-0.000393129,0.029292857,replica15,0.06339443753063317
164,4.237871273,-7.5998e-05,0.008774339,replica15,0.037194222245970854
165,4.25546,-0.0,-0.0,replica15,-0.06387023364629796
0,1.34927,-0.0,-0.0,replica10,-0.15509024375847152
1,1.366916667,-9.2018e-05,-0.009717236,replica10,0.059267253269651904
2,1.384563333,-0.000423583,-0.036236466,replica10,0.13573186721132882
3,1.40221,-0.00165426,-0.112589727,replica10,0.12150522491652856
4,1.419856667,-0.004824847,-0.26482062,replica10,0.057168155860809214
5,1.437503333,-0.011905974,-0.575372086,replica10,-0.025947158636309975
6,1.45515,-0.026491605,-1.138859915,replica10,-0.10739730699551847
7,1.472796667,-0.054207604,-2.075564009,replica10,-0.17821500742450058
8,1.490443333,-0.102668771,-3.533166084,replica10,-0.24046664069635448
9,1.50809,-0.183257946,-5.727767371,replica10,-0.3058850712507352
10,1.525736667,-0.310425412,-8.866608772,replica10,-0.393752711776547
11,1.543383333,-0.5033701,-13.217058974,replica10,-0.5282619749012619
12,1.56103,-0.784314974,-18.820665404,replica10,-0.735611145543788
13,1.578676667,-1.173114119,-25.344528277,replica10,-1.0411015751050148
14,1.596323333,-1.678668429,-31.877196929,replica10,-1.466487233171058
15,1.61397,-2.292770696,-37.487712935,replica10,-2.0277922689835917
16,1.631616667,-2.992328187,-41.550825769,replica10,-2.7337602231850298
17,1.649263333,-3.752233872,-44.52393517,replica10,-3.585035063965009
18,1.66691,-4.567068856,-48.08209184,replica10,-4.574105267163615
19,1.684556667,-5.464274452,-54.133073154,replica10,-5.685973929691555
20,1.702203333,-6.496428016,-63.326755629,replica10,-6.899456306271177
21,1.71985,-7.711678559,-74.509413948,replica10,-8.18895628261399
22,1.737496667,-9.119736324,-84.640388053,replica10,-9.526538999373587
23,1.755143333,-10.674599468,-90.697038069,replica10,-10.884100441895287
24,1.77279,-12.285697035,-90.879609912,replica10,-12.235436945904404
25,1.790436667,-13.849261453,-85.505327849,replica10,-13.558037191317483
26,1.808083333,-15.281387007,-76.378051657,replica10,-14.834453790515342
27,1.82573,-16.536767527,-65.836516386,replica10,-16.05315720987883
28,1.843376667,-17.609525227,-56.0306716,replica10,-17.208826832935564
29,1.861023333,-18.528589116,-48.670778982,replica10,-18.302087427674504
30,1.87867,-19.348283696,-44.931691159,replica10,-19.338749153213328
31,1.896316667,-20.139750458,-45.409657448,replica10,-20.328651106060523
32,1.913963333,-20.968740833,-48.897188979,replica10,-21.284238767517717
33,1.93161,-21.87281251,-53.543477742,replica10,-22.21902229571931
34,1.949256667,-22.852163285,-57.181872335,replica10,-23.14606452112893
35,1.966903333,-23.880374927,-59.024988393,replica10,-24.076635286429255
36,1.98455,-24.926096734,-59.333513682,replica10,-25.01914427253222
37,2.002196667,-25.970237018,-59.040035304,replica10,-25.978430618556157
38,2.019843333,-27.010339452,-58.831620854,replica10,-26.955448195771755
39,2.03749,-28.046645533,-58.529485529,replica10,-27.94734444364101
40,2.055136667,-29.073100761,-57.692126661,replica10,-28.94789230866712
41,2.072783333,-30.079657286,-56.308014844,replica10,-29.94820271434875
42,2.09043,-31.060463641,-54.879198017,replica10,-30.937622040786586
43,2.108076667,-32.019494391,-53.776100245,replica10,-31.90470718927876
44,2.125723333,-32.957983096,-52.418028851,replica10,-32.83817065654566
45,2.14337,-33.861507929,-49.645248825,replica10,-33.72769913873718
46,2.161016667,-34.697049691,-44.688096254,replica10,-34.564569894464874
47,2.178663333,-35.430070298,-38.236960745,replica10,-35.342016855231755
48,2.19631,-36.047717164,-31.9374854,replica10,-36.05533006999858
49,2.213956667,-36.568045906,-27.430115889,replica10,-36.701703992381724
50,2.231603333,-37.029942701,-25.356120991,replica10,-37.27987890931569
51,2.24925,-37.475633187,-25.396139271,replica10,-37.789642428405614
52,2.266896667,-37.928720179,-25.94610692,replica10,-38.231272066961715
53,2.284543333,-38.387133876,-25.711757929,replica10,-38.605004246110234
54,2.30219,-38.82405029,-23.374908446,replica10,-38.91060909245362
55,2.319836667,-39.196955155,-18.52091182,replica10,-39.147135186088974
56,2.337483333,-39.467686981,-11.98303098,replica10,-39.31286556650451
57,2.35513,-39.617410057,-5.083351543,replica10,-39.40549852114012
58,2.372776667,-39.653442822,0.828178784,replica10,-39.42253706782889
59,2.390423333,-39.594968462,5.72353179,replica10,-39.361842933430964
60,2.40807,-39.452396738,10.554077739,replica10,-39.222287407936356
61,2.425716667,-39.213674611,16.770408672,replica10,-39.00441541349537
62,2.443363333,-38.853492553,24.168256487,replica10,-38.71103240020742
63,2.46101,-38.363118239,31.18779281,replica10,-38.34762721891038
64,2.478656667,-37.772000478,35.160677412,replica10,-37.92255779625096
65,2.496303333,-37.149718525,34.619006146,replica10,-37.44694903797999
66,2.51395,-36.572699815,30.353257356,replica10,-36.93428173187641
67,2.531596667,-36.085321056,25.007083552,replica10,-36.39968437257873
68,2.549243333,-35.677473487,21.739691306,replica10,-35.85897337927725
69,2.56689,-35.299729664,21.595783844,replica10,-35.327517588843804
70,2.584536667,-34.903581507,23.481038728,replica10,-34.81902687761551
71,2.602183333,-34.472873959,25.093743184,replica10,-34.34437956160954
72,2.61983,-34.028876876,24.825283894,replica10,-33.91060697293349
73,2.637476667,-33.608258925,22.552063694,replica10,-33.52014550032826
74,2.655123333,-33.240468283,19.097379516,replica10,-33.17044677430958
75,2.67277,-32.931549843,16.044259681,replica10,-32.854007092070084
76,2.690416667,-32.666346823,14.342420022,replica10,-32.55884016937627
77,2.708063333,-32.411898832,14.893089139,replica10,-32.26937623871084
78,2.72571,-32.126776127,17.845573418,replica10,-31.96772924376098
79,2.743356667,-31.770697905,22.774427146,replica10,-31.635236400290683
80,2.761003333,-31.318359587,28.567653337,replica10,-31.254144439829012
81,2.77865,-30.763909202,34.131664211,replica10,-30.80929754318809
