,Dist(nm),FES(kcal/mol),Derivatives,Replica name,Fit FES(kcal/mol)
62,2.317442222,-29.29097305,-3.056870859,replica13,-28.280190335987868
63,2.335085,-29.24075153,8.892245293,replica13,-28.26863033537788
64,2.352727778,-28.981138633,20.163017599,replica13,-28.225946413867405
65,2.370370556,-28.550035019,27.878291162,replica13,-28.155297838784094
66,2.388013333,-28.027806058,30.481383402,replica13,-28.06014762248111
67,2.405656111,-27.50032562,28.807196617,replica13,-27.944115579762297
68,2.423298889,-27.026353115,24.686556428,replica13,-27.810836119101396
69,2.440941667,-26.634392862,19.664310021,replica13,-27.663825311957282
70,2.458584444,-26.334106409,14.365487026,replica13,-27.506361217789134
71,2.476227222,-26.129274573,8.853716883,replica13,-27.34138078461376
72,2.49387,-26.023014916,3.162760036,replica13,-27.17139592234261
73,2.511512778,-26.015311801,-2.168669402,replica13,-26.998430581658525
74,2.529155556,-26.092021698,-6.261355088,replica13,-26.8239798906058
75,2.546798333,-26.224566463,-8.407374187,replica13,-26.64899162686909
76,2.564441111,-26.375216113,-8.24011639,replica13,-26.47386955925451
77,2.582083889,-26.502730499,-5.859786767,replica13,-26.298497497319822
78,2.599726667,-26.573948809,-2.024685046,replica13,-26.12228226094225
79,2.617369444,-26.571874139,2.232467753,replica13,-25.944213238764362
80,2.635012222,-26.499223397,5.794520715,replica13,-25.76293575615741
81,2.652655,-26.374349423,8.137790032,replica13,-25.576835131572246
82,2.670297778,-26.217346169,9.593117805,replica13,-25.384128067128074
83,2.687940556,-26.033154946,11.405640131,replica13,-25.182957901466878
84,2.705583333,-25.808800762,14.232648613,replica13,-24.971490245492504
85,2.723226111,-25.526715789,17.76514873,replica13,-24.748005624097402
86,2.740868889,-25.184548973,20.846092333,replica13,-24.510985949422945
87,2.758511667,-24.798721613,22.725273906,replica13,-24.259191946593205
88,2.776154444,-24.388253349,23.80896442,replica13,-23.991729027247032
89,2.793797222,-23.954781657,25.586958586,replica13,-23.70809954738823
90,2.81144,-23.476316341,28.892938422,replica13,-23.408239878317858
91,2.829082778,-22.932410731,32.712805164,replica13,-23.092541246557715
92,2.846725556,-22.334084622,34.563680871,replica13,-22.761853844272707
93,2.864368333,-21.738840888,32.11738294,replica13,-22.417474259540796
94,2.882011111,-21.225688982,25.495481045,replica13,-22.061116808621478
95,2.899653889,-20.84852163,17.319083363,replica13,-21.69486985641589
96,2.917296667,-20.599779616,11.597635477,replica13,-21.321138671094786
97,2.934939444,-20.409528247,10.86882401,replica13,-20.942576762743016
98,2.952582222,-20.189872538,14.564029831,replica13,-20.56200799330628
99,2.970225,-19.886469901,19.724834479,replica13,-20.182342007076755
100,2.987867778,-19.506503241,22.736299107,replica13,-19.806485712844477
101,3.005510556,-19.107194807,21.915636009,replica13,-19.437253644515003
102,3.023153333,-18.749761949,18.376198482,replica13,-19.07728003845592
103,3.040796111,-18.459082728,14.760962174,replica13,-18.728935391652453
104,3.058438889,-18.217546539,13.024316544,replica13,-18.394250109914097
105,3.076081667,-17.989250935,13.05198998,replica13,-18.074847625688946
106,3.093724444,-17.755820805,13.237763147,replica13,-17.77188906787044
107,3.111367222,-17.529721058,12.085227337,replica13,-17.486031211021242
108,3.12901,-17.338871093,9.378202491,replica13,-17.217399030109974
109,3.146652778,-17.200742655,6.386267317,replica13,-16.965573750558903
110,3.164295556,-17.105829163,4.677225738,replica13,-16.72959682584927
111,3.181938333,-17.023914499,4.915089199,replica13,-16.507989808449565
112,3.199581111,-16.923932472,6.57828534,replica13,-16.29878961869119
113,3.217223889,-16.788938564,8.778103658,replica13,-16.09959827237654
114,3.234866667,-16.613840552,11.098444751,replica13,-15.907645714909478
115,3.252509444,-16.396489328,13.598488996,replica13,-15.71986403692378
116,3.270152222,-16.131882738,16.423823433,replica13,-15.53297102623685
117,3.287795,-15.817555431,19.136817992,replica13,-15.343560749456685
118,3.305437778,-15.461073726,21.119568866,replica13,-15.148198661834954
119,3.323080556,-15.079240656,21.965964712,replica13,-14.943518620365666
120,3.340723333,-14.692201879,21.770897329,replica13,-14.726319125634802
121,3.358366111,-14.314150456,21.046162619,replica13,-14.493656142083992
122,3.376008889,-13.950843527,20.122665475,replica13,-14.242929945002174
123,3.393651667,-13.603712074,19.228443452,replica13,-13.971963609557719
124,3.411294444,-13.271023503,18.565702097,replica13,-13.67907099038031
125,3.428937222,-12.945482908,18.492363509,replica13,-13.363112329148713
126,3.44658,-12.611460889,19.545482872,replica13,-13.023535968231698
127,3.464222778,-12.249846524,21.530308374,replica13,-12.660405025644003
128,3.481865556,-11.851761564,23.520817989,replica13,-12.27440829620711
129,3.499508333,-11.426645921,24.421131588,replica13,-11.866855067171805
130,3.517151111,-10.999572468,23.712446718,replica13,-11.43965396970534
131,3.534793889,-10.59687702,21.825292801,replica13,-10.995276411469746
132,3.552436667,-10.227815597,20.118826702,replica13,-10.536705544651582
133,3.570079444,-9.878420186,19.77193411,replica13,-10.067372103324644
134,3.587722222,-9.521509189,20.87549983,replica13,-9.591078785659064
135,3.605365,-9.137618898,22.69045124,replica13,-9.111915150821986
136,3.623007778,-8.723337664,24.134835137,replica13,-8.634165240545741
137,3.640650556,-8.291266733,24.712308927,replica13,-8.162210314221454
138,3.658293333,-7.854923763,24.709383013,replica13,-7.700429200159135
139,3.675936111,-7.420401223,24.555363562,replica13,-7.25309881263243
140,3.693578889,-6.988538586,24.39270149,replica13,-6.824297361790542
141,3.711221667,-6.56159753,23.92303845,replica13,-6.417812695520865
142,3.728864444,-6.149543935,22.631156898,replica13,-6.037058058418694
143,3.746507222,-5.768839147,20.388362471,replica13,-5.684997341661898
144,3.76415,-5.434866232,17.34175931,replica13,-5.364081630736706
145,3.781792778,-5.160917518,13.602903201,replica13,-5.076198548045383
146,3.799435556,-4.958613228,9.250852668,replica13,-4.822635538280025
147,3.817078333,-4.836285803,4.634466076,replica13,-4.604057870558137
148,3.834721111,-4.790649118,0.810862783,replica13,-4.420501738401157
149,3.852363889,-4.79493998,-0.810771106,replica13,-4.271382441839123
150,3.870006667,-4.8009299,0.6390834,replica13,-4.155517242520844
151,3.887649444,-4.757268513,4.599542911,replica13,-4.0711621054048415
152,3.905292222,-4.634716962,9.197660948,replica13,-4.016061188253714
153,3.922935,-4.44187898,12.257825413,replica13,-3.9875076233026316
154,3.940577778,-4.218845948,12.555041725,replica13,-3.9824138606261172
155,3.958220556,-4.012279447,10.607411748,replica13,-3.9973896188036164
156,3.975863333,-3.849723314,7.801172366,replica13,-4.028825319682497
157,3.993506111,-3.734349457,5.428674659,replica13,-4.072978774702008
158,4.011148889,-3.653070187,3.929197812,replica13,-4.1260628433291515
159,4.028791667,-3.592495851,2.961052987,replica13,-4.184331799298107
160,4.046434444,-3.548765786,1.969712689,replica13,-4.244164217069056
161,4.064077222,-3.525406934,0.606640328,replica13,-4.302140326106695
162,4.08172,-3.530220942,-1.204926185,replica13,-4.355111970103479
163,4.099362778,-3.56929235,-3.255638985,replica13,-4.400263545541463
164,4.117005556,-3.645952235,-5.481800315,replica13,-4.435162572445421
165,4.134648333,-3.763550279,-7.850445153,replica13,-4.457798861705157
166,4.152291111,-3.922845858,-10.168369162,replica13,-4.46661157752817
167,4.169933889,-4.119720213,-12.007876076,replica13,-4.460503841924918
168,4.187576667,-4.340464359,-12.76936055,replica13,-4.438844880607576
169,4.205219444,-4.561778592,-12.045770023,replica13,-4.4014600544055895
170,4.222862222,-4.757115963,-9.894194645,replica13,-4.34860945038217
171,4.240505,-4.904200222,-6.63197445,replica13,-4.280956009952547
172,4.258147778,-4.986769323,-2.623176598,replica13,-4.199524441080328
173,4.275790556,-4.993512757,1.933514964,replica13,-4.105652389825607
174,4.293433333,-4.917014972,6.769884601,replica13,-4.000935526896271
175,4.311076111,-4.755764139,11.41305001,replica13,-3.8871683330266933
176,4.328718889,-4.519924394,15.096577894,replica13,-3.766282439474871
177,4.346361667,-4.233107292,17.104213411,replica13,-3.6402843959054714
178,4.364004444,-3.92774785,17.201641433,replica13,-3.5111946964330762
179,4.381647222,-3.635229075,15.745315142,replica13,-3.3809897989447535
180,4.39929,-3.375591863,13.667793082,replica13,-3.251548726230837
181,4.416932778,-3.151087777,11.928459951,replica13,-3.1246056438964445
182,4.434575556,-2.948129545,11.274973903,replica13,-3.001709578416154
183,4.452218333,-2.746451093,11.727056812,replica13,-2.884192174283342
184,4.469861111,-2.531889217,12.59175625,replica13,-2.773144102777735
185,4.487503889,-2.304678352,13.019845963,replica13,-2.66940043451487
186,4.505146667,-2.079985667,12.208858654,replica13,-2.573534984241519
187,4.522789444,-1.881732061,10.072759244,replica13,-2.4858633388031706
188,4.540432222,-1.730035341,7.026295401,replica13,-2.4064539982783515
189,4.558075,-1.635588384,3.692807836,replica13,-2.335146804299427
190,4.575717778,-1.597938579,0.648822371,replica13,-2.271577608162744
191,4.593360556,-1.609578956,-1.879061511,replica13,-2.2152079500285993
192,4.611003333,-1.66180523,-3.978315993,replica13,-2.1653583884827015
193,4.628646111,-1.748137129,-5.77360579,replica13,-2.12124403696086
194,4.646288889,-1.864704213,-7.399408065,replica13,-2.082010837914936
195,4.663931667,-2.007217347,-8.670327116,replica13,-2.0467711330544205
196,4.681574444,-2.165866273,-9.135094754,replica13,-2.014637171741441
197,4.699217222,-2.322183263,-8.341748729,replica13,-1.9847513332327935
198,4.71686,-2.451787034,-6.12878685,replica13,-1.9563120198988457
199,4.734502778,-2.532170171,-2.871119494,replica13,-1.928594399232459
200,4.752145556,-2.55123097,0.6891992,replica13,-1.9009654247650047
201,4.769788333,-2.510379095,3.831247046,replica13,-1.872892841730014
202,4.787431111,-2.420346518,6.250381731,replica13,-1.8439481691039958
203,4.805073889,-2.293643451,8.024948444,replica13,-1.8138039367259005
204,4.822716667,-2.139447048,9.394733624,replica13,-1.782225731532833
205,4.840359444,-1.964478347,10.341491128,replica13,-1.749059859405257
206,4.858002222,-1.77907854,10.519082031,replica13,-1.7142176453474889
207,4.875645,-1.599324513,9.677059156,replica13,-1.677657569096553
208,4.893287778,-1.443574848,7.835062348,replica13,-1.639366550028086
209,4.910930556,-1.326248217,5.431616633,replica13,-1.599341752913901
210,4.928573333,-1.25196373,3.044241071,replica13,-1.5575742745685943
211,4.946216111,-1.215262316,1.2433521,replica13,-1.51403599140923
212,4.963858889,-1.203243561,0.273245156,replica13,-1.4686706949904078
213,4.981501667,-1.200249007,0.201519072,replica13,-1.421390423054703
214,4.999144444,-1.192450052,0.76393562,replica13,-1.3720776088134414
215,5.016787222,-1.171511023,1.627266303,replica13,-1.3205933331406357
216,5.03443,-1.135523953,2.405999685,replica13,-1.2667915805509722
217,5.052072778,-1.08896261,2.792546343,replica13,-1.2105389886420426
218,5.069715556,-1.04009806,2.659616237,replica13,-1.1517391536696948
219,5.087358333,-0.997845563,2.066661779,replica13,-1.0903601363633726
220,5.105001111,-0.968331828,1.269809218,replica13,-1.0264634189418587
221,5.122643889,-0.952155465,0.628209704,replica13,-0.9602322204102336
222,5.140286667,-0.942817928,0.560103776,replica13,-0.891996805857957
223,5.157929444,-0.927126511,1.35746447,replica13,-0.8222542485930688
224,5.175572222,-0.890415652,2.89400477,replica13,-0.7516800461299269
225,5.193215,-0.8237072,4.64380694,replica13,-0.6811290712434221
226,5.210857778,-0.729860334,5.847570052,replica13,-0.6116235787128463
227,5.228500556,-0.623990623,5.949801417,replica13,-0.5443264033386974
228,5.246143333,-0.526718961,4.910050122,replica13,-0.48049808600907795
229,5.263786111,-0.454674316,3.213554492,replica13,-0.4214374642563783
230,5.281428889,-0.412873844,1.605854296,replica13,-0.3684062619811499
231,5.299071667,-0.393508253,0.74726699,replica13,-0.32253941023374466
232,5.316714444,-0.380821234,0.839796776,replica13,-0.28474421768750346
233,5.334357222,-0.359532174,1.647565151,replica13,-0.255593072112859
234,5.352,-0.322047031,2.57521008,replica13,-0.2352160712933653
235,5.369642778,-0.271177928,3.093171435,replica13,-0.2232018251638408
236,5.387285556,-0.216846878,2.948142603,replica13,-0.21851660602487755
237,5.404928333,-0.170455412,2.246634097,replica13,-0.21945400943064897
238,5.422571111,-0.138542053,1.378603934,replica13,-0.2236292768378405
239,5.440213889,-0.120528504,0.722143399,replica13,-0.2280343696324394
240,5.457856667,-0.110585828,0.478272663,replica13,-0.2291717151177579
241,5.475499444,-0.101545784,0.593975376,replica13,-0.22328620595388315
242,5.493142222,-0.08875909,0.858578647,replica13,-0.20671646235680896
243,5.510785,-0.071545233,1.063703546,replica13,-0.17638749311862512
244,5.528427778,-0.052346595,1.080817287,replica13,-0.13046765193213616
245,5.546070556,-0.034447988,0.925625735,replica13,-0.06921311563662869
246,5.563713333,-0.020252478,0.676615273,replica13,0.003977054793267598
247,5.581356111,-0.010576859,0.426313146,replica13,0.08127292478336301
248,5.598998889,-0.004863126,0.23331855,replica13,0.14887174291344962
249,5.616641667,-0.001919906,0.111513715,replica13,0.18518298422740287
250,5.634284444,-0.000620376,0.04449408,replica13,0.15872397020936901
251,5.651927222,-0.000138801,0.013950259,replica13,0.025713008974311113
252,5.66957,-4e-09,0.001367937,replica13,-0.2726489280941742
0,1.29075,-0.0,-0.0,replica15,0.3908260958548766
1,1.308358852,-7.8444e-05,-0.013075268,replica15,-0.37875553642174964
2,1.325967705,-0.001034554,-0.116927319,replica15,-0.48210768925312664
3,1.343576557,-0.005427772,-0.440593063,replica15,-0.24043228641136238
4,1.36118541,-0.019495064,-1.274184235,replica15,0.10099766986878933
5,1.378794262,-0.056514549,-3.153336614,replica15,0.36334452916505455
6,1.396403115,-0.141247687,-6.833389343,replica15,0.42487303431556
7,1.414011967,-0.312934269,-13.192188253,replica15,0.21193184651542651
8,1.43162082,-0.625886583,-23.003527075,replica15,-0.30961767145589647
9,1.449229672,-1.144856503,-36.550664558,replica15,-1.1424146043679038
10,1.466838525,-1.930769303,-53.120283591,replica15,-2.2649650735817755
11,1.484447377,-3.026571692,-71.516954147,replica15,-3.6382959531029453
12,1.50205623,-4.448314906,-89.759597831,replica15,-5.21185098800675
13,1.519665082,-6.173542214,-105.645138524,replica15,-6.9286051753762585
14,1.537273934,-8.144861038,-117.446195973,replica15,-8.72939248773065
15,1.554882787,-10.27701567,-123.720399231,replica15,-10.556459565571458
16,1.572491639,-12.464955939,-123.661573247,replica15,-12.35627362987372
17,1.590100492,-14.592601562,-116.883057207,replica15,-14.08162637760821
18,1.607709344,-16.542706473,-103.566798639,replica15,-15.693086894629538
19,1.625318197,-18.206792187,-84.666574244,replica15,-17.159865582165864
20,1.642927049,-19.503796045,-62.291666344,replica15,-18.460157734115285
21,1.660535902,-20.39986933,-39.829729341,replica15,-19.581039765777277
22,1.678144754,-20.929272236,-21.255560943,replica15,-20.51799327360534
23,1.695753607,-21.190843227,-9.794195386,replica15,-21.274132237232095
24,1.713362459,-21.322448717,-6.391148702,replica15,-21.85920693527109
25,1.730971311,-21.449979716,-8.743236425,replica15,-22.288454742503617
26,1.748580164,-21.641279524,-12.926266959,replica15,-22.58136313945328
27,1.766189016,-21.893839968,-15.257530663,replica15,-22.76040424525094
28,1.783797869,-22.158876229,-14.360308065,replica15,-22.84979323978623
29,1.801406721,-22.38616852,-11.315819961,replica15,-22.87431543316776
30,1.819015574,-22.557627761,-8.386757655,replica15,-22.858258727371382
31,1.836624426,-22.695355638,-7.703872566,replica15,-22.824480044962463
32,1.854233279,-22.840509797,-9.049786096,replica15,-22.79362620410329
33,1.871842131,-23.017605208,-11.089089571,replica15,-22.783521911289938
34,1.889450984,-23.227935746,-12.593121001,replica15,-22.808730208574772
35,1.907059836,-23.454384821,-12.930937096,replica15,-22.880284012086708
36,1.924668689,-23.678173307,-12.371165447,replica15,-23.005581441880366
37,1.942277541,-23.887927163,-11.43952603,replica15,-23.188432568749818
38,1.959886393,-24.080481811,-10.431160348,replica15,-23.429241058280944
39,1.977495246,-24.257121824,-9.766100291,replica15,-23.725301012129982
40,1.995104098,-24.42917287,-9.95462707,replica15,-24.071187096811883
41,2.012712951,-24.616263457,-11.56137494,replica15,-24.459214788740056
42,2.030321803,-24.842635984,-14.268332523,replica15,-24.879947204454155
43,2.047930656,-25.120112995,-17.22848488,replica15,-25.32272545490126
44,2.065539508,-25.444193907,-19.36842268,replica15,-25.776200676209527
45,2.083148361,-25.792866969,-20.013636497,replica15,-26.228847741045364
46,2.100757213,-26.143814583,-19.786633805,replica15,-26.669443031390564
47,2.118366066,-26.491032899,-19.737390507,replica15,-27.087491433147235
48,2.135974918,-26.843293892,-20.386708516,replica15,-27.473590772637607
49,2.15358377,-27.21069888,-21.289158242,replica15,-27.819725130257233
50,2.171192623,-27.587793658,-21.327752389,replica15,-28.119481720087727
51,2.188801475,-27.954222669,-20.075978909,replica15,-28.36818920483788
52,2.206410328,-28.28704088,-17.578234977,replica15,-28.562978323068535
53,2.22401918,-28.572007678,-14.872369382,replica15,-28.70276845263897
54,2.241628033,-28.816950914,-13.135000162,replica15,-28.788186148989272
55,2.259236885,-29.042551064,-12.663712128,replica15,-28.821423721026363
56,2.276845738,-29.265519245,-12.659571438,replica15,-28.80604750230396
57,2.29445459,-29.481586335,-11.546544875,replica15,-28.746766616031486
58,2.312063443,-29.655120269,-7.515659182,replica15,-28.649173713440483
59,2.329672295,-29.720447218,0.87694239,replica15,-28.519469393494013
60,2.347281148,-29.598210096,13.595253236,replica15,-28.36418181132835
61,2.36489,-29.229073975,28.360605331,replica15,-28.189892388342514
62,2.382498852,-28.612094303,40.950710372,replica15,-28.002977594585843
63,2.400107705,-27.828128623,46.631476016,replica15,-27.809375539245252
64,2.417716557,-27.024435825,43.135385591,replica15,-27.61438463786841
65,2.43532541,-26.356300151,31.72974013,replica15,-27.422499991940867
66,2.452934262,-25.927973442,16.705010408,replica15,-27.23729138283477
67,2.470543115,-25.761567129,2.768615795,replica15,-27.061325015186114
68,2.488151967,-25.804135428,-6.707577273,replica15,-26.89612940728044
69,2.50576082,-25.966637072,-10.890237814,replica15,-26.74220417670645
70,2.523369672,-26.162196915,-10.748113438,replica15,-26.599068960920867
71,2.540978525,-26.331215176,-8.189909804,replica15,-26.465348388813993
72,2.558587377,-26.445945216,-4.837986197,replica15,-26.338887916622447
73,2.57619623,-26.503790993,-1.865851224,replica15,-26.216894486452393
74,2.593805082,-26.516737148,0.288879035,replica15,-26.09609537350282
75,2.611413934,-26.496269674,2.045384145,replica15,-25.972908266994473
76,2.629022787,-26.441298955,4.371493554,replica15,-25.843615574860408
77,2.646631639,-26.334734545,7.938377541,replica15,-25.704536142761008
78,2.664240492,-26.15541013,12.550733507,replica15,-25.55218801328317
79,2.681849344,-25.891635978,17.298294198,replica15,-25.383436493039767
80,2.699458197,-25.553868033,20.723957217,replica15,-25.19562261231691
81,2.717067049,-25.173663453,22.130077559,replica15,-24.986668014749057
82,2.734675902,-24.784494975,21.867349854,replica15,-24.755153364076996
83,2.752284754,-24.406982535,21.023744363,replica15,-24.50036845863407
84,2.769893607,-24.040686043,20.736467829,replica15,-24.222333360656947
85,2.787502459,-23.672304095,21.206792636,replica15,-23.921790936646843
86,2.805111311,-23.292001337,21.906421955,replica15,-23.600172229000123
87,2.822720164,-22.905603526,21.818793597,replica15,-23.259537005246344
88,2.840329016,-22.531030592,20.553091551,replica15,-22.90249263083183
89,2.857937869,-22.187110055,18.469052049,replica15,-22.53209506165136
90,2.875546721,-21.879147475,16.593256753,replica15,-22.151736237592452
91,2.893155574,-21.598829079,15.382656056,replica15,-21.76502246784819
92,2.910764426,-21.333857653,14.817623669,replica15,-21.3756485296445
93,2.928373279,-21.073421706,14.836211525,replica15,-20.987272158271455
94,2.945982131,-20.805959782,15.742178864,replica15,-20.603393395725607
95,2.963590984,-20.511755374,17.944324049,replica15,-20.227242904216958
96,2.981199836,-20.165255819,21.585317949,replica15,-19.86168285818384
97,2.998808689,-19.749678032,25.558189671,replica15,-19.509123427298256
98,3.016417541,-19.272834957,28.241224578,replica15,-19.171457180572936
99,3.034026393,-18.77200559,28.113262684,replica15,-18.85001300486319
100,3.051635246,-18.301879596,24.752087469,replica15,-18.54553037053472
101,3.069244098,-17.914701118,18.935905191,replica15,-18.25815401927884
102,3.086852951,-17.640000326,12.320814777,replica15,-17.9874484228868
103,3.104461803,-17.474945797,6.701111839,replica15,-17.73243069221168
104,3.122070656,-17.391452331,3.198128778,replica15,-17.491620022936715
105,3.139679508,-17.345957032,2.404774626,replica15,-17.26310126986054
106,3.157288361,-17.294652877,3.708270315,replica15,-17.04459985585264
107,3.174897213,-17.208021434,6.223602421,replica15,-16.833564956554497
108,3.192506066,-17.073180787,9.130687668,replica15,-16.627257760617866
109,3.210114918,-16.885930527,12.1720748,replica15,-16.42284158859924
110,3.22772377,-16.642332042,15.578794175,replica15,-16.217470755652073
111,3.245332623,-16.335132015,19.333937914,replica15,-16.008375276428872
112,3.262941475,-15.963083842,22.787628794,replica15,-15.792938819970438
113,3.280550328,-15.54060599,24.926397459,replica15,-15.568767713976271
114,3.29815918,-15.096568504,25.169719822,replica15,-15.333749251886054
115,3.315768033,-14.665544737,23.532929125,replica15,-15.086098052566879
116,3.333376885,-14.275648046,20.612930486,replica15,-14.824389740445906
117,3.350985738,-13.942302232,17.213482591,replica15,-14.547581731834562
118,3.36859459,-13.669743564,13.730730954,replica15,-14.255021411422565
119,3.386203443,-13.457877755,10.409943262,replica15,-13.946442441313032
120,3.403812295,-13.300085899,7.67757539,replica15,-13.62195034813686
121,3.421421148,-13.180196795,6.23173508,replica15,-13.281998867182601
122,3.43903,-13.067933711,6.923515391,replica15,-12.927358775151319
123,3.456638852,-12.921374379,10.128690881,replica15,-12.559081108907606
124,3.474247705,-12.699158643,15.393781736,replica15,-12.178456742245857
125,3.491856557,-12.373775071,21.572315635,replica15,-11.786974277625887
126,3.50946541,-11.944475793,26.944593186,replica15,-11.38627810833357
127,3.527074262,-11.436529377,30.358881928,replica15,-10.97812832730932
128,3.544683115,-10.887673328,31.664622685,replica15,-10.564363911882651
129,3.562291967,-10.330767664,31.41634722,replica15,-10.146870312778034
130,3.57990082,-9.784567865,30.622176457,replica15,-9.727552236035208
131,3.597509672,-9.25180588,29.933846499,replica15,-9.308312044909457
132,3.615118525,-8.728847414,29.463272822,replica15,-8.891033842319324
133,3.632727377,-8.215298468,28.809420967,replica15,-8.477572940812664
134,3.65033623,-7.718938924,27.420110953,replica15,-8.069750102182844
135,3.667945082,-7.254954232,25.150865539,replica15,-7.6693496481517585
136,3.685553934,-6.837701616,22.163543281,replica15,-7.278120319798983
137,3.703162787,-6.475611845,18.938451441,replica15,-6.897777606755184
138,3.720771639,-6.170217531,15.800324483,replica15,-6.53000618519538
139,3.738380492,-5.915263882,13.270026652,replica15,-6.17646109973815
140,3.755989344,-5.698361484,11.509595661,replica15,-5.838766399508145
141,3.773598197,-5.505656151,10.493551975,replica15,-5.5185100895015005
142,3.791207049,-5.3255702,10.007074065,replica15,-5.217234478227645
143,3.808815902,-5.151548715,9.776126286,replica15,-4.936421281828196
144,3.826424754,-4.981229775,9.576400923,replica15,-4.6774711716790165
145,3.844033607,-4.814366939,9.376564256,replica15,-4.441677810955127
146,3.861642459,-4.650027421,9.345026056,replica15,-4.230196799938838
147,3.879251311,-4.483004416,9.698706072,replica15,-4.044010322902977
148,3.896860164,-4.306179344,10.45019498,replica15,-3.883888642135773
149,3.914469016,-4.114839278,11.245093019,replica15,-3.7503499015367936
