,Dist(nm),FES(kcal/mol),Derivatives,Replica name,Fit FES(kcal/mol)
100,2.506628083,-16.619255191,31.217979227,replica15,-17.49472233887915
101,2.524287884,-16.160517305,20.817331975,replica15,-17.19400483690669
102,2.541947685,-15.875003522,11.890964152,replica15,-16.91080042123933
103,2.559607485,-15.726191304,5.342850302,replica15,-16.645966759873495
104,2.577267286,-15.674314379,0.82228233,replica15,-16.40030514567096
105,2.594927087,-15.689323,-2.324538342,replica15,-16.17449187324224
106,2.612586888,-15.749506317,-4.289199981,replica15,-15.968992364752967
107,2.630246689,-15.833179827,-4.973270333,replica15,-15.783967963906221
108,2.64790649,-15.918603423,-4.542225799,replica15,-15.619186569843379
109,2.66556629,-15.989346553,-3.41931514,replica15,-15.473948451486864
110,2.683226091,-16.037930526,-2.035226755,replica15,-15.34703764033155
111,2.700885892,-16.057419279,0.007187548,replica15,-15.236707316612614
112,2.718545693,-16.029809887,3.414319881,replica15,-15.140704743500285
113,2.736205494,-15.925769635,8.646949602,replica15,-15.056337809021949
114,2.753865295,-15.718426291,14.894438885,replica15,-14.980581407353654
115,2.771525095,-15.404097371,20.36014851,replica15,-14.910218065383843
116,2.789184896,-15.016117511,23.005907658,replica15,-14.842003738186913
117,2.806844697,-14.613822899,21.975382195,replica15,-14.772846876284298
118,2.824504498,-14.256926746,18.121406339,replica15,-14.699986976043482
119,2.842164299,-13.979972637,13.211970004,replica15,-14.621158056405143
120,2.8598241,-13.788050601,8.725839641,replica15,-14.53472296340544
121,2.8774839,-13.66384142,5.553592396,replica15,-14.439766090492865
122,2.895143701,-13.585045621,3.506808897,replica15,-14.336134915997404
123,2.912803502,-13.539045774,1.672767577,replica15,-14.224424501045274
124,2.930463303,-13.529768307,-0.781470825,replica15,-14.10590348106834
125,2.948123104,-13.572518631,-4.205384533,replica15,-13.982384780132723
126,2.965782905,-13.681046316,-8.055112034,replica15,-13.856048903482227
127,2.983442705,-13.852173256,-10.974915584,replica15,-13.729231839278812
128,3.001102506,-14.052545843,-11.139973628,replica15,-13.604192971006265
129,3.018762307,-14.223021138,-7.523873306,replica15,-13.482880668188962
130,3.036422108,-14.298401876,-0.552016391,replica15,-13.366714166329347
131,3.054081909,-14.231961243,8.15639074,replica15,-13.256399848482756
132,3.07174171,-14.0149395,16.11609749,replica15,-13.151798093376927
133,3.08940151,-13.678090565,21.546913565,replica15,-13.05185356574016
134,3.107061311,-13.271334735,24.048596087,replica15,-12.954597409476028
135,3.124721112,-12.843487983,24.055375865,replica15,-12.857224573547642
136,3.142380913,-12.431538941,22.37961098,replica15,-12.756243835795777
137,3.160040714,-12.061542153,19.314736616,replica15,-12.647692416910086
138,3.177700515,-11.757964197,14.81235964,replica15,-12.527401832341214
139,3.195360315,-11.547438092,8.816526872,replica15,-12.3912972288426
140,3.213020116,-11.451230106,2.075197403,replica15,-12.235709254617445
141,3.230679917,-11.469864178,-3.856560534,replica15,-12.057675794205354
142,3.248339718,-11.569262267,-6.743540302,replica15,-11.855210831257512
143,3.265999519,-11.681208889,-5.10145011,replica15,-11.627519332554645
144,3.28365932,-11.722013439,1.143450108,replica15,-11.375140295631763
145,3.30131912,-11.62365219,10.26701637,replica15,-11.100004766669157
146,3.318978921,-11.358537121,19.550572612,replica15,-10.805401400365515
147,3.336638722,-10.94955775,26.200930846,replica15,-10.495848595585159
148,3.354298523,-10.458096548,28.695867377,replica15,-10.176878935624538
149,3.371958324,-9.960460289,27.066082258,replica15,-9.854748099569626
150,3.389618124,-9.518048637,22.771988117,replica15,-9.536086111098946
151,3.407277925,-9.159288096,17.957012982,replica15,-9.227513319226947
152,3.424937726,-8.875972096,14.498095363,replica15,-8.935246507455291
153,3.442597527,-8.633099369,13.410813162,replica15,-8.664721756492382
154,3.460257328,-8.390574212,14.252708292,replica15,-8.42026002135845
155,3.477917129,-8.127818079,15.356818701,replica15,-8.204798844663285
156,3.495576929,-7.859099696,14.608329329,replica15,-8.01970937110949
157,3.51323673,-7.630650123,10.735507381,replica15,-7.864712139601275
