,Dist(nm),FES(kcal/mol),Derivatives,Replica name,Fit FES(kcal/mol)
41,1.434254843,-25.139501837,-30.973536375,replica13,-25.381357595452613
42,1.451924619,-25.773316666,-40.723168558,replica13,-25.481506372338494
43,1.469594396,-26.572423302,-49.379538474,replica13,-25.745881788367974
44,1.487264173,-27.501372973,-55.106642695,replica13,-26.206779398717202
45,1.504933949,-28.496149634,-56.827171076,replica13,-26.884442216525407
46,1.522603726,-29.488310572,-55.027065657,replica13,-27.785971078227032
47,1.540273503,-30.433799068,-52.02108336,replica13,-28.905002400739644
48,1.557943279,-31.336611595,-50.621659995,replica13,-30.22215837190582
49,1.575613056,-32.242608694,-52.450994147,replica13,-31.70622843024768
50,1.593282832,-33.207115094,-57.130816411,replica13,-33.315998141886496
51,1.610952609,-34.274102037,-63.903282758,replica13,-35.00260483434218
52,1.628622386,-35.471623893,-71.814040511,replica13,-36.71227073771447
53,1.646292162,-36.813955215,-80.118162768,replica13,-38.38924550183661
54,1.663961939,-38.299704247,-87.731299786,replica13,-39.97878175197715
55,1.681631716,-39.894792692,-91.994175045,replica13,-41.429970077225036
56,1.699301492,-41.515961863,-90.340264138,replica13,-42.698273086887156
57,1.716971269,-43.04646793,-81.771322671,replica13,-43.747620844671545
58,1.734641046,-44.375520556,-68.02153344,replica13,-44.55196045494524
59,1.752310822,-45.434627509,-51.593417015,replica13,-45.096188736075916
60,1.769980599,-46.192214467,-33.965219858,replica13,-45.37643637086974
61,1.787650376,-46.621644598,-14.219417765,replica13,-45.39971212278134
62,1.805320152,-46.675145725,8.708504202,replica13,-45.18295411523124
63,1.822989929,-46.298908012,34.064431478,replica13,-44.75156943439332
64,1.840659706,-45.478081516,58.227085763,replica13,-44.13757140188037
65,1.858329482,-44.278423863,76.183771677,replica13,-43.37744418807771
66,1.875999259,-42.841361428,84.788751391,replica13,-42.509875952030875
67,1.893669036,-41.339687434,83.729861012,replica13,-41.5735039438512
68,1.911338812,-39.925959843,75.340659172,replica13,-40.604808140764206
69,1.929008589,-38.701012249,62.95143478,replica13,-39.63627473956165
70,1.946678365,-37.702713574,50.244475813,replica13,-38.694928446728994
71,1.964348142,-36.91046896,40.035726325,replica13,-37.80130466783721
72,1.982017919,-36.263639505,33.867448767,replica13,-36.968901379390886
73,1.999687695,-35.690876308,31.425694227,replica13,-36.20411781616229
74,2.017357472,-35.14283935,30.781551357,replica13,-35.506655294714996
75,2.035027249,-34.604649021,29.946176777,replica13,-34.87032656873323
76,2.052697025,-34.09356538,27.623244959,replica13,-34.284195871614045
77,2.070366802,-33.638273231,23.67392996,replica13,-33.73395368075655
78,2.088036579,-33.260165905,19.213711714,replica13,-33.20341922183777
79,2.105706355,-32.949535073,16.345066963,replica13,-32.67606030414064
80,2.123376132,-32.662778505,16.823510083,replica13,-32.13642420346904
81,2.141045909,-32.327250175,21.97014777,replica13,-31.57138444739847
82,2.158715685,-31.859761609,31.597922739,replica13,-30.971125514671986
83,2.176385462,-31.195470874,43.728634278,replica13,-30.329809267602727
84,2.194055239,-30.320836421,54.729183926,replica13,-29.64589175178992
85,2.211725015,-29.289058033,61.072643322,replica13,-28.922085025085828
86,2.229394792,-28.199124497,61.309312124,replica13,-28.16498409242599
87,2.247064569,-27.150804907,56.82726968,replica13,-27.384402095446994
88,2.264734345,-26.201724481,50.57708148,replica13,-26.592476117250545
89,2.282404122,-25.355818052,45.605696215,replica13,-25.80262010375194
90,2.300073898,-24.572851903,43.480311988,replica13,-25.028409648080498
91,2.317743675,-23.808494579,43.155782396,replica13,-24.2824853384261
92,2.335413452,-23.050873994,42.283328201,replica13,-23.575557084386716
93,2.353083228,-22.331542065,38.520593469,replica13,-22.915581796296276
94,2.370753005,-21.710128847,31.289409648,replica13,-22.307171868305627
95,2.388422782,-21.238632699,21.914497737,replica13,-21.751273299524367
96,2.406092558,-20.932052504,13.099591156,replica13,-21.24513139668804
97,2.423762335,-20.757315046,7.329386331,replica13,-20.782540378975412
98,2.441432112,-20.645830291,6.157526903,replica13,-20.354352406740716
99,2.459101888,-20.513456214,9.515163048,replica13,-19.949203041669875
100,2.476771665,-20.291685318,15.952116973,replica13,-19.554395181410648
101,2.494441442,-19.944779745,23.302830723,replica13,-19.156873082445266
102,2.512111218,-19.474042422,29.725042791,replica13,-18.744212833291524
103,2.529780995,-18.904025663,34.498112982,replica13,-18.305555827555416
104,2.547450772,-18.261557302,38.112154426,replica13,-17.832417283024117
105,2.565120548,-17.55918388,41.404696616,replica13,-17.319312154669454
106,2.582790325,-16.796420574,44.952966873,replica13,-16.764155060649806
107,2.600460102,-15.972130741,48.159143209,replica13,-16.168407979928663
108,2.618129878,-15.106431935,49.380215159,replica13,-15.536968204011721
109,2.635799655,-14.245892233,47.447171075,replica13,-14.877807961230806
110,2.653469431,-13.450078369,42.106806788,replica13,-14.201394918257439
111,2.671139208,-12.76976128,34.730214966,replica13,-13.519938145429638
112,2.688808985,-12.221936073,27.50766877,replica13,-12.846516049619915
113,2.706478761,-11.784951607,22.396416381,replica13,-12.194150436617619
114,2.724148538,-11.413706712,20.051766273,replica13,-11.574893788395006
115,2.741818315,-11.064610121,19.641992329,replica13,-10.998994899913987
116,2.759488091,-10.716898186,19.672761267,replica13,-10.474201436164128
117,2.777157868,-10.371920054,19.275430135,replica13,-10.005247292321219
118,2.794827645,-10.037459584,18.59884614,replica13,-9.593558701714773
119,2.812497421,-9.712295142,18.305490088,replica13,-9.237196890972207
120,2.830167198,-9.387383491,18.539893965,replica13,-8.931037923597
121,2.847836975,-9.057709698,18.678901577,replica13,-8.66717344994274
122,2.865506751,-8.732241853,18.008419493,replica13,-8.43550060373265
123,2.883176528,-8.425660685,16.620707484,replica13,-8.224456340356133
124,2.900846305,-8.142429736,15.602759641,replica13,-8.021841988093765
125,2.918516081,-7.865098894,16.149517527,replica13,-7.815678307813853
126,2.936185858,-7.558985957,18.789156971,replica13,-7.595030255574287
127,2.953855635,-7.194596466,22.471819562,replica13,-7.350743921343287
128,2.971525411,-6.770149731,25.241548136,replica13,-7.076045464794128
129,2.989195188,-6.317584074,25.46702808,replica13,-6.766962685651107
130,3.006864964,-5.887537699,22.797856159,replica13,-6.422543309557231
131,3.024534741,-5.52177472,18.497459429,replica13,-6.044859121920346
132,3.042204518,-5.23134926,14.617597398,replica13,-5.638800622034539
133,3.059874294,-4.993054224,12.781960012,replica13,-5.211681760505509
134,3.077544071,-4.764423544,13.487701682,replica13,-4.772687492478582
135,3.095213848,-4.506486987,15.859316637,replica13,-4.332207397916614
136,3.112883624,-4.202905645,18.404491633,replica13,-3.901105767482579
137,3.130553401,-3.861552287,20.018114352,replica13,-3.4899818665474074
138,3.148223178,-3.50253532,20.45130671,replica13,-3.108473397884801
139,3.165892954,-3.142494076,20.228993003,replica13,-2.7646516114850535
140,3.183562731,-2.788479462,19.830957278,replica13,-2.4645484686068824
141,3.201232508,-2.442818654,19.216581823,replica13,-2.2118454189985584
142,3.218902284,-2.11384095,17.842156316,replica13,-2.007740556569412
143,3.236572061,-1.820006456,15.16199138,replica13,-1.8509971737790971
144,3.254241838,-1.586054798,11.120217177,replica13,-1.738163089693756
145,3.271911614,-1.431754741,6.30433072,replica13,-1.6639376097628256
146,3.289581391,-1.362357057,1.654399848,replica13,-1.6216525162510314
147,3.307251168,-1.366884383,-1.9455428,replica13,-1.603825847869557
148,3.324920944,-1.421768974,-4.0073294,replica13,-1.6027429420673807
149,3.342590721,-1.499146956,-4.519420631,replica13,-1.6110185571232385
150,3.360260497,-1.574374737,-3.819984962,replica13,-1.6220968551999917
151,3.377930274,-1.630245346,-2.420043856,replica13,-1.6306523242474877
152,3.395600051,-1.658461788,-0.791680213,replica13,-1.6328638029843257
153,3.413269827,-1.659894063,0.559739567,replica13,-1.6265448937417446
154,3.430939604,-1.641650866,1.412009719,replica13,-1.611126294173081
155,3.448609381,-1.613294674,1.713338903,replica13,-1.5874979598841663
156,3.466279157,-1.583194239,1.654976109,replica13,-1.5577305299256703
157,3.483948934,-1.555610046,1.465440969,replica13,-1.524705182286946
158,3.501618711,-1.531475322,1.285712068,replica13,-1.4916882582279356
159,3.519288487,-1.50973869,1.177110553,replica13,-1.461891029736025
160,3.536958264,-1.490058981,1.033843814,replica13,-1.4380555626561262
161,3.554628041,-1.474172764,0.730284443,replica13,-1.4221047065197567
162,3.572297817,-1.465399998,0.229619656,replica13,-1.4148880617227075
163,3.589967594,-1.467045475,-0.424661273,replica13,-1.4160468431421616
164,3.607637371,-1.479998614,-1.00886753,replica13,-1.424009613271115
165,3.625307147,-1.500380999,-1.206343457,replica13,-1.436118807293
166,3.642976924,-1.51826504,-0.667498278,replica13,-1.4488758299407227
167,3.660646701,-1.518561411,0.791232759,replica13,-1.4582813058015367
168,3.678316477,-1.485777281,3.005007306,replica13,-1.4602377884427296
169,3.695986254,-1.411631985,5.335911757,replica13,-1.4509757186110108
170,3.71365603,-1.302284312,6.823971579,replica13,-1.427460298663373
171,3.731325807,-1.180072789,6.703175746,replica13,-1.3877375862392187
172,3.748995584,-1.075680639,4.860330955,replica13,-1.3311825717169379
173,3.76666536,-1.014154129,2.033685369,replica13,-1.2586200438686064
174,3.784335137,-1.002226843,-0.530092641,replica13,-1.1723001150578511
175,3.802004914,-1.02478666,-1.733827778,replica13,-1.0757235499951152
176,3.81967469,-1.052714296,-1.143396726,replica13,-0.9733264849102921
177,3.837344467,-1.057092785,0.814937652,replica13,-0.8700485611856414
178,3.855014244,-1.020752249,3.330973307,replica13,-0.7708217001068585
179,3.87268402,-0.940844874,5.627509462,replica13,-0.6800275256477271
180,3.890353797,-0.825994151,7.228863203,replica13,-0.60097874784217
181,3.908023574,-0.690604067,7.941680175,replica13,-0.5354828211492659
182,3.92569335,-0.550761435,7.741282327,replica13,-0.483544358245092
183,3.943363127,-0.421710397,6.763801353,replica13,-0.44325592954408055
184,3.961032904,-0.314259351,5.363283162,replica13,-0.41091521425492683
185,3.97870268,-0.232104883,3.968483949,replica13,-0.3813905771232662
186,3.996372457,-0.17205635,2.895286309,replica13,-0.3487379736573797
187,4.014042234,-0.127406482,2.222535528,replica13,-0.3070508906543383
188,4.03171201,-0.092064303,1.811652528,replica13,-0.25150329347316736
189,4.049381787,-0.062893557,1.492270222,replica13,-0.17952489468686383
190,4.067051563,-0.039553814,1.138494339,replica13,-0.09203011980286346
191,4.08472134,-0.022610179,0.78068992,replica13,0.005391532314707792
192,4.102391117,-0.01166078,0.475138818,replica13,0.10142412319336236
193,4.120060893,-0.005316365,0.257347882,replica13,0.17821477419494425
194,4.13773067,-0.002080224,0.121601797,replica13,0.21090017636166358
195,4.155400447,-0.000644471,0.049173241,replica13,0.16755318382114748
196,4.173070223,-0.0001206,0.015623225,replica13,0.00961251646593686
197,4.19074,-0.0,-0.0,replica13,-0.3071675523876851
0,0.695915,-1e-09,-0.001367719,replica15,-0.7340887376574061
1,0.713507203,-6.5474e-05,-0.008129282,replica15,0.16753848458854637
2,0.731099406,-0.000379256,-0.031414148,replica15,0.5921942106093008
3,0.748691609,-0.001401665,-0.093870728,replica15,0.6571021433301809
4,0.766283812,-0.004300238,-0.27260704,replica15,0.4752109049469009
5,0.783876015,-0.01211446,-0.663777513,replica15,0.14986759496762136
6,0.801468218,-0.029919738,-1.437702017,replica15,-0.22963792242340486
7,0.819060421,-0.066038958,-2.775777355,replica15,-0.5914694177641655
8,0.836652624,-0.132189869,-4.892406708,replica15,-0.8834552276337013
9,0.854244827,-0.24312175,-7.836962692,replica15,-1.0740550225128316
10,0.87183703,-0.411669584,-11.373899436,replica15,-1.152092453223627
11,0.889429233,-0.643071953,-14.847615808,replica15,-1.1253299746080059
12,0.907021436,-0.928242825,-17.330561987,replica15,-1.0180223644728716
13,0.924613639,-1.241705031,-17.935459875,replica15,-0.867636478571099
14,0.942205842,-1.545257931,-16.18091425,replica15,-0.7209640163534254
15,0.959798045,-1.798314199,-12.287745933,replica15,-0.6298796284910446
16,0.977390248,-1.969881465,-7.108309009,replica15,-0.64700748457887
17,0.99498245,-2.049965347,-2.231485397,replica15,-0.8215551927592349
18,1.012574653,-2.062674658,0.169843094,replica15,-1.195555322516735
19,1.030166856,-2.073896191,-2.518129735,replica15,-1.8007231249358193
20,1.047759059,-2.19471977,-12.662612773,replica15,-2.656096472722858
21,1.065351262,-2.5727193,-31.844923163,replica15,-3.7665732291204894
22,1.082943465,-3.36720601,-59.783455434,replica15,-5.122405284467141
23,1.100535668,-4.713484471,-93.936441712,replica15,-6.699650682561231
24,1.118127871,-6.678066843,-129.031763561,replica15,-8.461528941029611
25,1.135720074,-9.215066064,-157.65483721,replica15,-10.360573037428955
26,1.153312277,-12.142864586,-172.265421254,replica15,-12.34142743516672
27,1.17090448,-15.16104499,-167.469385645,replica15,-14.344107315342313
28,1.188496683,-17.923105704,-143.81349008,replica15,-16.307511596905993
29,1.206088886,-20.150148512,-108.232698739,replica15,-18.172972394892568
30,1.223681089,-21.725004625,-71.543349149,replica15,-19.88762655880105
31,1.241273292,-22.717723016,-43.255567085,replica15,-21.40741037087256
32,1.258865495,-23.319556784,-27.170965959,replica15,-22.699505177210924
33,1.276457698,-23.731076608,-20.776957078,replica15,-23.744097856977735
34,1.294049901,-24.073173052,-18.323961227,replica15,-24.535363281950364
35,1.311642104,-24.369970882,-15.026610114,replica15,-25.08162359430906
36,1.329234307,-24.58656627,-9.28375388,replica15,-25.404688350788078
37,1.34682651,-24.692271768,-2.843061289,replica15,-25.53842743751957
38,1.364418713,-24.696636406,1.885618339,replica15,-25.526672389010745
39,1.382010916,-24.647012243,3.079577411,replica15,-25.42057888818446
40,1.399603119,-24.611733859,0.229563531,replica15,-25.275611765772297
41,1.417195322,-24.6596353,-6.165853945,replica15,-25.14833229082457
42,1.434787525,-24.842301544,-14.812499933,replica15,-25.09317510868703
43,1.452379728,-25.18513092,-24.16171975,replica15,-25.159398657740468
44,1.469971931,-25.690747988,-33.259047451,replica15,-25.388378756775683
45,1.487564134,-26.352425557,-41.919736662,replica15,-25.81139138930131
46,1.505156337,-27.167802174,-50.746211626,replica15,-26.44799914209053
47,1.52274854,-28.135515376,-59.105246499,replica15,-27.305118331595555
48,1.540340743,-29.240358508,-66.200079918,replica15,-28.37680291679944
49,1.557932946,-30.449634876,-70.75936935,replica15,-29.64473934243351
50,1.575525149,-31.714794621,-72.683939178,replica15,-31.07940597096115
51,1.593117351,-32.996606638,-72.859946123,replica15,-32.64181408290336
52,1.610709554,-34.276809755,-72.784619325,replica15,-34.28571660393332
53,1.628301757,-35.563130632,-73.676283729,replica15,-35.96014740282904
54,1.64589396,-36.87507477,-75.595415198,replica15,-37.612139355813014
55,1.663486163,-38.222658457,-77.434228797,replica15,-39.18946400197016
56,1.681078366,-39.591989494,-77.964184344,replica15,-40.643239563816664
57,1.698670569,-40.954080553,-76.541660341,replica15,-41.93026686207986
58,1.716262772,-42.269524932,-72.44473721,replica15,-43.01497318843081
59,1.733854975,-43.48131754,-64.641539027,replica15,-43.87087105260807
60,1.751447178,-44.515871383,-52.203239583,replica15,-44.481470093776935
61,1.769039381,-45.289730378,-35.012736383,replica15,-44.84061432508054
62,1.786631584,-45.725646279,-14.09855073,replica15,-44.95225116067779
63,1.804223787,-45.777584609,8.188406633,replica15,-44.82967129250874
64,1.82181599,-45.447353032,28.957403132,replica15,-44.49428754126981
65,1.839408193,-44.77832922,46.42978202,replica15,-43.97404468067636
66,1.857000396,-43.841134678,59.294271117,replica15,-43.30156967160275
67,1.874592599,-42.718648279,67.536582203,replica15,-42.512181922265775
68,1.892184802,-41.496491271,70.456651572,replica15,-41.641885762568855
69,1.909777005,-40.272590489,67.763660348,replica15,-40.7254624139003
70,1.927369208,-39.143211344,59.901400174,replica15,-39.79476693504426
71,1.944961411,-38.183390127,49.003749425,replica15,-38.877317921260065
72,1.962553614,-37.415288269,38.58775312,replica15,-37.99524544966591
73,1.980145817,-36.8056542,31.440814579,replica15,-37.164637461479636
74,1.99773802,-36.280889622,28.978011548,replica15,-36.395298145911546
75,2.015330223,-35.764076219,30.295784978,replica15,-35.69090566024556
76,2.032922426,-35.20760654,32.958468137,replica15,-35.04953231871471
77,2.050514629,-34.610776983,34.520151821,replica15,-34.464469655648756
78,2.068106832,-34.007342608,33.649604484,replica15,-33.92528469022083
79,2.085699035,-33.440609937,30.456324621,replica15,-33.41902312667948
80,2.103291238,-32.942108628,26.203079559,replica15,-32.93147056972981
81,2.120883441,-32.513533153,22.900922955,replica15,-32.44838417586166
82,2.138475644,-32.119316598,22.482595842,replica15,-31.956614164546025
83,2.156067847,-31.700968194,25.652354365,replica15,-31.445046589168925
84,2.17366005,-31.199338638,31.736265525,replica15,-30.90531472712577
85,2.191252252,-30.579567734,38.601725664,replica15,-30.332245176054098
86,2.208844455,-29.852439268,43.562764261,replica15,-29.724024883106274
87,2.226436658,-29.067294224,45.132790711,replica15,-29.08209548397894
88,2.244028861,-28.284130984,43.452376105,replica15,-28.410800132543233
89,2.261621064,-27.547722696,40.225371133,replica15,-27.716824239889426
90,2.279213267,-26.864469553,37.678097467,replica15,-27.008484205070236
91,2.29680547,-26.211171658,36.948283652,replica15,-26.294926573635745
92,2.314397673,-25.552266532,38.202524819,replica15,-25.585303683634233
93,2.331989876,-24.862507751,40.270755864,replica15,-24.887990665663473
94,2.349582079,-24.140319545,41.582867139,replica15,-24.209902898244703
95,2.367174282,-23.410507588,41.042021811,replica15,-23.555963232395506
96,2.384766485,-22.710878366,38.121778391,replica15,-22.92875530050412
97,2.402358688,-22.079323566,33.51316598,replica15,-22.328384024186885
98,2.419950891,-21.533791646,28.60543056,replica15,-21.75254816888392
99,2.437543094,-21.065794565,24.936830271,replica15,-21.196813639649985
100,2.455135297,-20.643879193,23.397658868,replica15,-20.655061316205245
101,2.4727275,-20.231411943,23.777696814,replica15,-20.120070614662836
102,2.490319703,-19.800986111,25.272455923,replica15,-19.5841904844769
103,2.507911906,-19.341087591,27.05085764,replica15,-19.040043810742414
104,2.525504109,-18.848031621,29.086353538,replica15,-18.48120952796429
105,2.543096312,-18.313366801,31.922074983,replica15,-17.902829203058015
106,2.560688515,-17.71565165,36.309132751,replica15,-17.302091163617973
107,2.578280718,-17.028625771,41.95897167,replica15,-16.67855491531995
108,2.595872921,-16.239080353,47.643977424,replica15,-16.034290864895272
109,2.613465124,-15.362263477,51.617483111,replica15,-15.373824325208314
110,2.631057327,-14.443163145,52.238159348,replica15,-14.703887403361925
111,2.64864953,-13.5488551,48.758440536,replica15,-14.032996605033425
112,2.666241733,-12.749009042,41.678759823,replica15,-13.370886812900185
113,2.683833936,-12.094208701,32.586552734,replica15,-12.727842809867424
114,2.701426139,-11.602298805,23.599745492,replica15,-12.113976987832514
115,2.719018342,-11.249285172,17.072131827,replica15,-11.538505801226856
116,2.736610545,-10.980322314,14.152158976,replica15,-11.009077638538207
117,2.754202748,-10.730598681,14.749680504,replica15,-10.531201112246485
118,2.77179495,-10.448212937,17.560005455,replica15,-10.107815593143702
119,2.789387153,-10.113287566,20.368675217,replica15,-9.739035668907214
120,2.806979356,-9.74261389,21.370508687,replica15,-9.422088825151416
121,2.824571559,-9.376674386,19.816441149,replica15,-9.151451919141504
122,2.842163762,-9.056259088,16.407394847,replica15,-8.919177920844213
123,2.859755965,-8.801737301,12.60491832,replica15,-8.715390932669019
124,2.877348168,-8.605969004,9.915234703,replica15,-8.528915618387245
125,2.894940371,-8.441365724,9.124989103,replica15,-8.34799770790773
126,2.912532574,-8.273493282,10.233100293,replica15,-8.161065858861251
127,2.930124777,-8.073633082,12.67301446,replica15,-7.957482290190306
128,2.94771698,-7.823153534,15.903320962,replica15,-7.728230449762317
129,2.965309183,-7.511606134,19.56013045,replica15,-7.466492468098787
130,2.982901386,-7.134944253,23.236012415,replica15,-7.168076957988573
131,3.000493589,-6.696988439,26.438224067,replica15,-6.831668286538326
132,3.018085792,-6.210333316,28.675983552,replica15,-6.458881020423066
133,3.035677995,-5.697105441,29.339562906,replica15,-6.054116934922217
134,3.053270198,-5.19027129,27.927163724,replica15,-5.624235813619061
135,3.070862401,-4.728025444,24.287351024,replica15,-5.178064270037014
136,3.088454604,-4.34464118,19.13703373,replica15,-4.7257780761953185
137,3.106046807,-4.05532591,13.887711701,replica15,-4.2782021914353745
138,3.12363901,-3.845734242,10.363887563,replica15,-3.8460782334026793
139,3.141231213,-3.673108645,9.769673537,replica15,-3.439351130801853
140,3.158823416,-3.485669101,11.90484934,replica15,-3.066525004924572
141,3.176415619,-3.247065296,15.268288626,replica15,-2.7341330661063687
142,3.194007822,-2.952213672,18.013050329,replica15,-2.446357857953198
143,3.211600025,-2.624785797,18.854148777,replica15,-2.2048271399480877
144,3.229192228,-2.300708158,17.693176856,replica15,-2.0085978572494407
145,3.246784431,-2.009749755,15.247002786,replica15,-1.854326925126073
146,3.264376634,-1.76554251,12.533245112,replica15,-1.7366139405023944
147,3.281968837,-1.566616136,10.166511646,replica15,-1.6484884068139245
148,3.29956104,-1.405104337,8.279586365,replica15,-1.5820035296146877
149,3.317153243,-1.273651298,6.697237741,replica15,-1.5288908793821716
150,3.334745446,-1.169932997,5.074189857,replica15,-1.4812258005777605
151,3.352337649,-1.095907161,3.32165172,replica15,-1.4320527111737635
152,3.369929851,-1.052993404,1.585618226,replica15,-1.3759224603747433
153,3.387522054,-1.038738803,0.12667647,replica15,-1.3093004990437433
154,3.405114257,-1.044703322,-0.674014106,replica15,-1.2308143125921995
155,3.42270646,-1.057887288,-0.694474048,replica15,-1.1413206850907867
156,3.440298663,-1.065345397,-0.06698613,replica15,-1.0437870378101448
157,3.457890866,-1.058209061,0.91328028,replica15,-0.9429953234036963
158,3.475483069,-1.032517334,2.005720199,replica15,-0.8450907125164815
159,3.493075272,-0.987989017,3.035434672,replica15,-0.757009557003625
160,3.510667475,-0.926996199,3.832218089,replica15,-0.6858309217546337
161,3.528259678,-0.856557048,4.063301162,replica15,-0.6381025767237238
162,3.545851881,-0.789445606,3.387903165,replica15,-0.6191951846074533
163,3.563444084,-0.743662804,1.645605884,replica15,-0.6327372246105125
164,3.581036287,-0.736242091,-0.885036405,replica15,-0.680177966042832
165,3.59862849,-0.775488721,-3.519682357,replica15,-0.7605168499182473
166,3.616220693,-0.856681984,-5.576696042,replica15,-0.8702255355878667
167,3.633812896,-0.966365593,-6.743204364,replica15,-1.0033744510635543
168,3.651405099,-1.090086915,-7.232922192,replica15,-1.1519599698349725
169,3.668997302,-1.219057083,-7.398745317,replica15,-1.3064124664793566
170,3.686589505,-1.349313981,-7.354168388,replica15,-1.4562506653236378
171,3.704181708,-1.475373728,-6.854443247,replica15,-1.5908350383037995
172,3.721773911,-1.585602598,-5.542619022,replica15,-1.7001635544161053
173,3.739366114,-1.665884203,-3.487445924,replica15,-1.7756476580636693
174,3.756958317,-1.706695094,-1.157008146,replica15,-1.8108055160760492
175,3.77455052,-1.708541811,0.858333206,replica15,-1.8018135680653848
176,3.792142723,-1.679780305,2.332700056,replica15,-1.7478661446397377
177,3.809734926,-1.62806752,3.546005253,replica15,-1.6513059378034471
178,3.827327129,-1.553469752,5.007621575,replica15,-1.5175046437360693
179,3.844919332,-1.448719751,6.985199814,replica15,-1.3544920893304733
180,3.862511535,-1.306102135,9.22632444,replica15,-1.172352316205794
181,3.880103738,-1.126372478,11.088773326,replica15,-0.9824250026761425
182,3.897695941,-0.92220245,11.891573886,replica15,-0.7963687797447212
183,3.915288144,-0.716441765,11.253756148,replica15,-0.6251580175232543
184,3.932880347,-0.534137641,9.289857246,replica15,-0.4780952516536676
185,3.95047255,-0.39387759,6.609509487,replica15,-0.36192655980789423
186,3.968064752,-0.301339721,3.977325055,replica15,-0.28014618820963766
187,3.985656955,-0.249444658,2.080505675,replica15,-0.23256925933704453
188,4.003249158,-0.222338093,1.171396635,replica15,-0.21523758521049796
189,4.020841361,-0.203072031,1.129885324,replica15,-0.22070402710134873
190,4.038433564,-0.180073307,1.521200137,replica15,-0.23871646683636216
191,4.056025767,-0.149768283,1.903093815,replica15,-0.25729464988853756
192,4.07361797,-0.114758972,2.017147428,replica15,-0.2641635947646952
193,4.091210173,-0.080480722,1.83251726,replica15,-0.24847781628100218
194,4.108802376,-0.051448299,1.447404067,replica15,-0.202743259725503
195,4.126394579,-0.029869559,1.007179029,replica15,-0.12482054074005955
196,4.143986782,-0.015674805,0.621951912,replica15,-0.019875631547353112
197,4.161578985,-0.00735445,0.342756362,replica15,0.09786594766372758
198,4.179171188,-0.00301506,0.167690423,replica15,0.20370694353431829
199,4.196763391,-0.001079632,0.067092473,replica15,0.26154609646898774
200,4.214355594,-0.000316256,0.02605343,replica15,0.22354678026870545
201,4.231947797,-7.1556e-05,0.007104305,replica15,0.030501797404928865
202,4.24954,-4e-09,0.00136796,replica15,-0.3870440183077446
