,Dist(nm),FES(kcal/mol),Derivatives,Replica name,Fit FES(kcal/mol)
44,2.604012708,-48.981938082,-29.956276881,replica13,-50.120752609084796
45,2.621678906,-49.524748779,-30.380783461,replica13,-50.26017892069625
46,2.639345104,-50.01587635,-24.129205501,replica13,-50.265353962896214
47,2.657011302,-50.340061548,-11.583934443,replica13,-50.140130055844715
48,2.6746775,-50.396813899,5.718992836,replica13,-49.891128375079774
49,2.692343698,-50.130198179,24.31165925,replica13,-49.52728493400128
50,2.710009896,-49.556606262,39.630729796,replica13,-49.0592957416915
51,2.727676094,-48.773454508,47.58768119,replica13,-48.49900007256774
52,2.745342292,-47.924093983,47.33363651,replica13,-47.85874212519384
53,2.76300849,-47.13192123,41.949807717,replica13,-47.150750292756804
54,2.780674687,-46.43940424,36.951156824,replica13,-46.38657001183885
55,2.798340885,-45.799789753,36.337284195,replica13,-45.57658100343768
56,2.816007083,-45.123032273,41.005295323,replica13,-44.72962306278113
57,2.833673281,-44.332660276,48.701586722,replica13,-43.85274684679546
58,2.851339479,-43.40207322,56.469512356,replica13,-42.95109783917899
59,2.869005677,-42.345066474,62.934251967,replica13,-42.02793333872661
60,2.886671875,-41.188003732,67.793428842,replica13,-41.08476439204119
61,2.904338073,-39.957497546,71.204922415,replica13,-40.121607506892126
62,2.922004271,-38.686036727,72.199661825,replica13,-39.13732510040987
63,2.939670469,-37.428443818,69.429501093,replica13,-38.13002923676261
64,2.957336667,-36.258218054,62.533695245,replica13,-37.097520476473875
65,2.975002865,-35.232114803,53.617467701,replica13,-36.037732677844886
66,2.992669063,-34.354140434,46.387284498,replica13,-34.94915534216447
67,3.01033526,-33.564962348,43.941781105,replica13,-33.83120746477457
68,3.028001458,-32.769864753,46.891022627,replica13,-32.68454064395251
69,3.045667656,-31.885227991,53.693078841,replica13,-31.511254137690834
70,3.063333854,-30.866105742,61.656356844,replica13,-30.31501032031093
71,3.081000052,-29.712203605,68.711399476,replica13,-29.101045217855976
72,3.09866625,-28.449509119,73.931820764,replica13,-27.876075122933674
73,3.116332448,-27.111924292,77.156614053,replica13,-26.64810634351046
74,3.133998646,-25.733919243,78.524183027,replica13,-25.426160592618654
75,3.151664844,-24.350977888,77.630455249,replica13,-24.219933088529288
76,3.169331042,-23.005046009,74.340435059,replica13,-23.039403880178526
77,3.18699724,-21.736143378,69.014556662,replica13,-21.894425083036158
78,3.204663437,-20.573439691,62.552658676,replica13,-20.794307526349456
79,3.222329635,-19.524389587,56.362046929,replica13,-19.74742977232966
80,3.239995833,-18.574261816,51.462595365,replica13,-18.760890646508656
81,3.257662031,-17.696364152,48.14699427,replica13,-17.840223460616258
82,3.275328229,-16.86786054,45.669925438,replica13,-16.989186218636892
83,3.292994427,-16.083732927,42.937097187,replica13,-16.209637522513695
84,3.310660625,-15.358659837,38.906119656,replica13,-15.501502916336577
85,3.328326823,-14.715879307,33.749275651,replica13,-14.862831319923286
86,3.345993021,-14.168313692,28.306834441,replica13,-14.289936295117963
87,3.363659219,-13.711621748,23.600804369,replica13,-13.77761243127996
88,3.381325417,-13.327175981,20.131341675,replica13,-13.319413367481777
89,3.398991615,-12.994174236,17.722150742,replica13,-12.907975077627679
90,3.416657813,-12.695746403,16.246626759,replica13,-12.53536616620519
91,3.43432401,-12.411881625,16.170598907,replica13,-12.193446128968509
92,3.451990208,-12.115261412,17.695221332,replica13,-11.874212834014534
93,3.469656406,-11.779762096,20.386281796,replica13,-11.570121820368097
94,3.487322604,-11.395960858,22.889447923,replica13,-11.274362282334927
95,3.504988802,-10.982342682,23.543273948,replica13,-10.98107764743878
96,3.522655,-10.578698244,21.764275702,replica13,-10.685522263719228
97,3.540321198,-10.2220379,18.521840494,replica13,-10.384149662216835
98,3.557987396,-9.921555441,15.738386381,replica13,-10.074631913352295
99,3.575653594,-9.653505675,14.976325505,replica13,-9.755813513929539
100,3.593319792,-9.380993282,16.090469874,replica13,-9.427606802030184
101,3.61098599,-9.081610141,17.745903578,replica13,-9.090838904856458
102,3.628652188,-8.759605038,18.464664242,replica13,-8.747062522799986
103,3.646318385,-8.435953874,18.031717344,replica13,-8.398344330656665
104,3.663984583,-8.123944655,17.407146889,replica13,-8.047045374857678
105,3.681650781,-7.812958283,18.078984467,replica13,-7.695607557975463
106,3.699316979,-7.475183474,20.380665951,replica13,-7.346359175630643
107,3.716983177,-7.090109846,23.178163699,replica13,-7.0013506015475135
108,3.734649375,-6.663925516,24.712351321,replica13,-6.662228741172053
109,3.752315573,-6.231694,23.809093335,replica13,-6.330155962543817
110,3.769981771,-5.834619567,20.908208548,replica13,-6.005776056618794
111,3.787647969,-5.495970335,17.446116092,replica13,-5.689226579214628
112,3.805314167,-5.213857597,14.690696943,replica13,-5.380193882162805
113,3.822980365,-4.969273721,13.208310557,replica13,-5.078004436756741
114,3.840646562,-4.741370623,12.723291031,replica13,-4.781743847564851
115,3.85831276,-4.516674432,12.776345618,replica13,-4.490393374629901
116,3.875978958,-4.288891931,13.033891339,replica13,-4.20297291079372
117,3.893645156,-4.053779975,13.650002504,replica13,-3.91867923704607
118,3.911311354,-3.803953019,14.711979755,replica13,-3.637008993828432
119,3.928977552,-3.531549464,16.161735324,replica13,-3.3578571053448933
120,3.94664375,-3.232894547,17.616965936,replica13,-3.081583281339646
121,3.964309948,-2.911519663,18.656303573,replica13,-2.809041564559533
122,3.981976146,-2.578683915,18.871327712,replica13,-2.5415705342071417
123,3.999642344,-2.250156878,18.16814603,replica13,-2.2809445411799194
124,4.017308542,-1.941660963,16.639013105,replica13,-2.029289059397148
125,4.03497474,-1.665311906,14.591021374,replica13,-1.7889657141942044
126,4.052640938,-1.427219101,12.36079163,replica13,-1.562434635500015
127,4.070307135,-1.228225091,10.210191123,replica13,-1.3521033481020446
128,4.087973333,-1.0649684,8.325074623,replica13,-1.1601723560886619
129,4.105639531,-0.93182573,6.817789372,replica13,-0.9884878459006918
130,4.123305729,-0.821685847,5.707656147,replica13,-0.8384115082928103
131,4.140971927,-0.728091864,4.921592012,replica13,-0.7107163942230506
132,4.158638125,-0.64687101,4.280152379,replica13,-0.6055160457050349
133,4.176304323,-0.576784888,3.647419129,replica13,-0.5222319900028134
134,4.193970521,-0.518283132,2.979867287,replica13,-0.4596021949349196
135,4.211636719,-0.471297259,2.349904278,replica13,-0.41573041661571253
136,4.229302917,-0.434799401,1.800663379,replica13,-0.3881737025212404
137,4.246969115,-0.406985198,1.368882255,replica13,-0.37406281626846116
138,4.264635313,-0.386016983,1.009501524,replica13,-0.3702481892608418
139,4.28230151,-0.371504672,0.621095062,replica13,-0.3734623206841814
140,4.299967708,-0.364436187,0.169121985,replica13,-0.3804884529372492
141,4.317633906,-0.365737146,-0.315195593,replica13,-0.38832491861176255
142,4.335300104,-0.374943896,-0.694332741,replica13,-0.3943348191709122
143,4.352966302,-0.388517452,-0.781742403,replica13,-0.39637164057538676
144,4.3706325,-0.399844595,-0.419761124,replica13,-0.39287297925479603
145,4.388298698,-0.400595411,0.39955832,replica13,-0.382916643212611
146,4.405964896,-0.38448588,1.435815747,replica13,-0.36623587295623095
147,4.423631094,-0.350816887,2.317698987,replica13,-0.34319313306749133
148,4.441297292,-0.305385746,2.73343835,replica13,-0.3147146791008435
149,4.45896349,-0.257411971,2.619076177,replica13,-0.2821907215799706
150,4.476629688,-0.214951576,2.153802262,replica13,-0.24734831162062454
151,4.494295885,-0.181583,1.638095039,replica13,-0.21210590165949528
152,4.511962083,-0.156141518,1.272684974,replica13,-0.17841975993762205
153,4.529628281,-0.135764437,1.04965877,replica13,-0.14813294698048196
154,4.547294479,-0.118927799,0.848800312,replica13,-0.12283735015310349
155,4.564960677,-0.106477528,0.53587037,replica13,-0.10375832183274092
156,4.582626875,-0.100605852,0.119483581,replica13,-0.09166983191670575
157,4.600293073,-0.102242771,-0.286022686,replica13,-0.08684582888919667
158,4.617959271,-0.109710848,-0.528739265,replica13,-0.0890508511524315
159,4.635625469,-0.119878436,-0.601020657,replica13,-0.09757002225910671
160,4.653291667,-0.130600077,-0.619360661,replica13,-0.11127560378264878
161,4.670957865,-0.142358323,-0.733262271,replica13,-0.1287244825551399
162,4.688624062,-0.157184882,-0.959188229,replica13,-0.14827854539301777
163,4.70629026,-0.176046803,-1.151830143,replica13,-0.16823803693076966
164,4.723956458,-0.196339669,-1.088497846,replica13,-0.18697686449382644
165,4.741622656,-0.212307465,-0.666395488,replica13,-0.2030685226452944
166,4.759288854,-0.218588616,-0.031934742,replica13,-0.2153919184266977
167,4.776955052,-0.213847425,0.532568539,replica13,-0.22320788197040287
168,4.79462125,-0.201626512,0.786721568,replica13,-0.22619947574301058
169,4.812287448,-0.188234459,0.673448742,replica13,-0.2244722322131647
170,4.829953646,-0.179176224,0.330644715,replica13,-0.21851395593733614
171,4.847619844,-0.176652428,-0.032591567,replica13,-0.20911747171130468
172,4.865286042,-0.179570947,-0.268645002,replica13,-0.19727339569432445
173,4.88295224,-0.184977315,-0.309364053,replica13,-0.1840433390510059
174,4.900618438,-0.189328556,-0.152024675,replica13,-0.17042660815788668
175,4.918284635,-0.189417443,0.164521234,replica13,-0.1572351431796042
176,4.935950833,-0.182900955,0.582375998,replica13,-0.1449918786060076
177,4.953617031,-0.168946647,0.990641356,replica13,-0.13386671488914859
178,4.971283229,-0.148531061,1.296454141,replica13,-0.12366173803798408
179,4.988949427,-0.12414628,1.434596463,replica13,-0.11385318548006673
180,5.006615625,-0.098811173,1.408893479,replica13,-0.10369200866398998
181,5.024281823,-0.075041071,1.270712834,replica13,-0.09235791285219119
182,5.041948021,-0.054269544,1.073712705,replica13,-0.0791537604800272
183,5.059614219,-0.037196387,0.857691957,replica13,-0.06371860797994433
184,5.077280417,-0.023914372,0.64729523,replica13,-0.04622889964543653
185,5.094946615,-0.014230957,0.451736502,replica13,-0.027549029531821034
186,5.112612813,-0.007762069,0.28589168,replica13,-0.009285213223220623
187,5.13027901,-0.003849938,0.163983077,replica13,0.006308989186700309
188,5.147945208,-0.001704665,0.08445407,replica13,0.016630481538475905
189,5.165611406,-0.000657117,0.037560354,replica13,0.01928324725294761
190,5.183277604,-0.000210007,0.014519351,replica13,0.012946444930681977
191,5.200943802,-4.4728e-05,0.005446153,replica13,-0.001399784403417037
192,5.21861,-4e-09,0.001367924,replica13,-0.018854833601971155
0,1.85101,-6e-09,-0.001368095,replica15,0.38281575891289155
1,1.8686628,-0.000102917,-0.015950395,replica15,-0.373295457010725
2,1.8863156,-0.001236055,-0.143976763,replica15,-0.4860812335406117
3,1.9039684,-0.006491757,-0.502861978,replica15,-0.24723797676040338
4,1.9216212,-0.021961344,-1.381002612,replica15,0.1052453735554626
5,1.939274,-0.061424345,-3.320371259,replica15,0.38575383251359785
6,1.9569268,-0.150554184,-7.177534725,replica15,0.45812853523562413
7,1.9745796,-0.331948201,-13.942791557,replica15,0.23144390186595842
8,1.9922324,-0.667264231,-24.753752209,replica15,-0.3452178634458516
9,2.0098852,-1.233892231,-40.271865168,replica15,-1.2886832303496067
10,2.027538,-2.118677524,-60.839840059,replica15,-2.58798676361355
11,2.0451908,-3.408557811,-85.915471497,replica15,-4.210761264272552
12,2.0628436,-5.165617852,-113.244359726,replica15,-6.109452670899914
13,2.0804964,-7.39647949,-138.844331349,replica15,-8.227128725983992
14,2.0981492,-10.028695158,-157.916693049,replica15,-10.502691948590888
15,2.115802,-12.909856002,-166.57448234,replica15,-12.87535330290932
16,2.1334548,-15.841766359,-163.8078621,replica15,-15.288270810910708
17,2.1511076,-18.638002843,-151.807705347,replica15,-17.69130498546008
18,2.1687604,-21.173163259,-135.015943164,replica15,-20.04288827465487
19,2.1864132,-23.399770742,-117.346836198,replica15,-22.311046867786374
20,2.204066,-25.324676086,-101.092420255,replica15,-24.47364868833744
21,2.2217188,-26.984500087,-87.472228825,replica15,-26.51798002292506
22,2.2393716,-28.434200253,-77.448792925,replica15,-28.43977423534297
23,2.2570244,-29.747055318,-72.144394968,replica15,-30.241829027629535
24,2.2746772,-31.011840195,-71.97195546,replica15,-31.93235377133329
25,2.29233,-32.31212269,-75.909834126,replica15,-33.523185952321725
26,2.3099828,-33.706068317,-82.287817938,replica15,-35.02800649440462
27,2.3276356,-35.222355109,-89.583316996,replica15,-36.460668670304855
28,2.3452884,-36.871562423,-97.192411513,replica15,-37.8337357033879
29,2.3629412,-38.651647206,-104.325119707,replica15,-39.15729937844115
30,2.380594,-40.541086997,-109.122606916,replica15,-40.438127445499106
31,2.3982468,-42.467532556,-107.730688442,replica15,-41.67916273616997
32,2.4158996,-44.288613871,-96.88767831,replica15,-42.87937305380838
33,2.4335524,-45.83000406,-76.358787798,replica15,-44.03392923976071
34,2.4512052,-46.952396019,-50.418391232,replica15,-45.134670354160356
35,2.468858,-47.617758762,-25.740002646,replica15,-46.17080040263542
36,2.4865108,-47.903462895,-8.155111003,replica15,-47.129750990622114
37,2.5041636,-47.961302652,-0.059425813,replica15,-47.99813892456393
38,2.5218164,-47.959435447,-1.102105148,replica15,-48.762747066697
39,2.5394692,-48.037029948,-8.553727225,replica15,-49.411460400095834
40,2.557122,-48.281838575,-19.488175684,replica15,-49.9340967655979
41,2.5747748,-48.724150043,-30.30106565,replica15,-50.323082403586056
42,2.5924276,-49.327508506,-37.097963025,replica15,-50.5739354489857
43,2.6100804,-49.992979027,-36.9444958,replica15,-50.68553498263242
44,2.6277332,-50.584502517,-28.717384397,replica15,-50.66016820321356
45,2.645386,-50.964145031,-13.295188404,replica15,-50.50336284200006
46,2.6630388,-51.030296149,6.187369049,replica15,-50.223525260964436
47,2.6806916,-50.744548958,25.900602728,replica15,-49.831416032280515
48,2.6983444,-50.138936189,41.912432744,replica15,-49.339503621658125
49,2.7159972,-49.302728027,51.588481435,replica15,-48.7612426920962
50,2.73365,-48.360547157,53.966068613,replica15,-48.110326298965816
51,2.7513028,-47.431319821,50.569504793,replica15,-47.399960844125566
52,2.7689556,-46.591281218,44.488364582,replica15,-46.64220926204747
53,2.7866084,-45.852989821,39.649866945,replica15,-45.8474418572258
54,2.8042612,-45.169019772,38.628035439,replica15,-45.0239259726242
55,2.821914,-44.463064557,42.067737014,replica15,-44.17757582464508
56,2.8395668,-43.662239444,49.104498568,replica15,-43.3118730426104
57,2.8572196,-42.719628188,57.749933141,replica15,-42.4279573821111
58,2.8748724,-41.627199138,65.677898993,replica15,-41.52487641415989
59,2.8925252,-40.416494626,70.847063785,replica15,-40.599973350501045
60,2.910178,-39.15047095,71.871471513,replica15,-39.64938409222492
61,2.9278308,-37.903420859,68.790864065,replica15,-38.66860851629607
62,2.9454836,-36.738876731,62.793790533,replica15,-37.65311724354885
63,2.9631364,-35.6927719,55.706401207,replica15,-36.59895381846048
64,2.9807892,-34.769980206,49.12052554,replica15,-35.5032933830139
65,2.998442,-33.943760165,45.028060226,replica15,-34.36492240700605
66,3.0160948,-33.158038802,44.755410617,replica15,-33.18460957550871
67,3.0337476,-32.336966075,49.051890324,replica15,-31.965345148289266
68,3.0514004,-31.403299686,57.289714536,replica15,-30.712434525501394
69,3.0690532,-30.303284769,67.393031782,replica15,-29.433440850630458
70,3.086706,-29.029487674,76.559035121,replica15,-28.13798070125929
71,3.1043588,-27.618348637,82.737954607,replica15,-26.837385713316575
72,3.1220116,-26.130432085,85.23937854,replica15,-25.54425084596802
73,3.1396644,-24.628139657,84.515174436,replica15,-24.271896479837622
74,3.1573172,-23.160936357,81.357809756,replica15,-23.03377629917668
75,3.17497,-21.768119014,76.135982731,replica15,-21.842865696209504
76,3.1926228,-20.481626245,69.376487073,replica15,-20.71106613072476
77,3.2102756,-19.32375258,61.799983893,replica15,-19.648659482494946
78,3.2279284,-18.295818978,54.864734563,replica15,-18.663843072195746
79,3.2455812,-17.376818193,49.561110006,replica15,-17.76237093426298
80,3.263234,-16.536993251,45.750270185,replica15,-16.947320434208528
81,3.2808868,-15.761823441,41.947853324,replica15,-16.218995839682297
82,3.2985396,-15.064837573,36.68848802,replica15,-15.57497243471849
83,3.3161924,-14.478645268,29.384220465,replica15,-15.010276688061943
84,3.3338452,-14.036366318,20.599968361,replica15,-14.51769032069257
85,3.351498,-13.749632754,12.05563937,replica15,-14.088159303309421
86,3.3691508,-13.599671081,5.314341564,replica15,-13.71128323142242
87,3.3868036,-13.545702117,1.294963315,replica15,-13.375856475288941
88,3.4044564,-13.533539939,0.674013738,replica15,-13.070430189849024
89,3.4221092,-13.500749778,3.68738208,replica15,-12.783863796967257
90,3.439762,-13.381290829,10.408114551,replica15,-12.505835909874921
91,3.4574148,-13.11809715,19.688852314,replica15,-12.227287742362702
92,3.4750676,-12.684515543,29.240983628,replica15,-11.94077661934542
93,3.4927204,-12.100256255,36.328545163,replica15,-11.640722983250056
94,3.5103732,-11.42921098,38.837440926,replica15,-11.323540909402238
95,3.528026,-10.758618319,36.385777495,replica15,-10.987649197460302
96,3.5456788,-10.165205892,30.454438,replica15,-10.633367170823757
97,3.5633316,-9.688938247,23.57337548,replica15,-10.262705974359429
98,3.5809844,-9.324093424,18.138130623,replica15,-9.879072026558749
99,3.5986372,-9.032286461,15.419473818,replica15,-9.486904022436775
100,3.61629,-8.763113419,15.478262719,replica15,-9.09126823743784
101,3.6339428,-8.475017165,17.324579784,replica15,-8.697438676198523
102,3.6515956,-8.149174119,19.507998425,replica15,-8.310488764482304
103,3.6692484,-7.794125694,20.413435734,replica15,-7.93491981837286
104,3.6869012,-7.441172497,19.191115496,replica15,-7.574348558249836
105,3.704554,-7.128247571,15.986600489,replica15,-7.231271671153318
106,3.7222068,-6.882496589,11.833941329,replica15,-6.906920143280937
107,3.7398596,-6.706044167,8.408174159,replica15,-6.601210121641627
108,3.7575124,-6.571957802,7.251267382,replica15,-6.312790793691118
109,3.7751652,-6.432613251,9.002983998,replica15,-6.039183583448837
110,3.792818,-6.239770118,13.10636009,replica15,-5.777001229881146
111,3.8104708,-5.965154135,18.000950922,replica15,-5.522230383996899
112,3.8281236,-5.609989117,21.953487975,replica15,-5.270557528289946
113,3.8457764,-5.202074829,23.890150617,replica15,-5.017715509407052
114,3.8634292,-4.779810361,23.604200393,replica15,-4.759826923133699
115,3.881082,-4.378365998,21.688982811,replica15,-4.493721050487723
116,3.8987348,-4.018255521,19.06824515,replica15,-4.217202972484731
117,3.9163876,-3.704015095,16.611556465,replica15,-3.9292567570500943
118,3.9340404,-3.427209804,14.925249637,replica15,-3.6301690012921153
119,3.9516932,-3.170365833,14.381363006,replica15,-3.321564245143069
120,3.969346,-2.912316312,15.034005571,replica15,-3.006349516674753
121,3.9869988,-2.634997639,16.455870862,replica15,-2.6885711639947036
122,4.0046516,-2.330899764,17.934565652,replica15,-2.373192804175387
123,4.0223044,-2.006550976,18.648618452,replica15,-2.06580832158358
124,4.0399572,-1.680024288,18.11793438,replica15,-1.772308057924632
125,4.05761,-1.375027679,16.216642639,replica15,-1.4985193917636477
126,4.0752628,-1.114345841,13.166876942,replica15,-1.2498446154231422
127,4.0929156,-0.913990991,9.46685606,replica15,-1.0309192747221432
128,4.1105684,-0.780521765,5.707222657,replica15,-0.8453129248847553
129,4.1282212,-0.708627813,2.582712603,replica15,-0.6952916484465979
130,4.145874,-0.682431082,0.595522016,replica15,-0.5816578392574758
131,4.1635268,-0.679839585,-0.095814741,replica15,-0.5036779194531622
132,4.1811796,-0.679908344,0.205419696,replica15,-0.4591031249236188
133,4.1988324,-0.670725658,0.831658891,replica15,-0.4442826154139379
134,4.2164852,-0.652388901,1.1648154,replica15,-0.45436230745003314
135,4.234138,-0.632868928,0.958656048,replica15,-0.48355736165930097
136,4.2517908,-0.620970299,0.354117777,replica15,-0.5254815288600216
137,4.2694436,-0.620180968,-0.220160488,replica15,-0.5735128748453118
138,4.2870964,-0.626256636,-0.373763491,replica15,-0.6211730030461178
139,4.3047492,-0.629949521,0.044323499,replica15,-0.6624959383324596
140,4.322402,-0.622420451,0.845708901,replica15,-0.6923633966958591
141,4.3400548,-0.600086884,1.652255909,replica15,-0.7067852207869116
142,4.3577076,-0.565862611,2.163152233,replica15,-0.7031071929564283
143,4.3753604,-0.52598962,2.312338669,replica15,-0.6801330388459421
144,4.3930132,-0.485049587,2.33014072,replica15,-0.6381529228684686
145,4.410666,-0.442851813,2.491582992,replica15,-0.5788767688370298
146,4.4283188,-0.395597567,2.891330233,replica15,-0.5052769321074901
147,4.4459716,-0.340304982,3.364521748,replica15,-0.42135070547055875
148,4.4636244,-0.27822439,3.609913259,replica15,-0.33181847018611244
149,4.4812772,-0.215590994,3.399413254,replica15,-0.24177765035242516
150,4.49893,-0.160986244,2.717475681,replica15,-0.15633569442134387
151,4.5165828,-0.121376413,1.745622704,replica15,-0.08024687036297529
152,4.5342356,-0.099334989,0.768815087,replica15,-0.01757759184392782
153,4.5518884,-0.092857151,0.02197964,replica15,0.02857673409266326
154,4.5695412,-0.096137793,-0.31901715,replica15,0.056303650457934395
155,4.587194,-0.101703368,-0.252247978,replica15,0.06499939063482518
156,4.6048468,-0.103587514,0.062287546,replica15,0.05539922255056018
157,4.6224996,-0.099553845,0.370624112,replica15,0.029509750602077278
158,4.6401524,-0.09213472,0.411080074,replica15,-0.009552599962633135
159,4.6578052,-0.087341306,0.06938163,replica15,-0.05780595305530678
160,4.675458,-0.091423825,-0.560702673,replica15,-0.11071309904715498
161,4.6931108,-0.10725379,-1.211781694,replica15,-0.16353514172076267
162,4.7107636,-0.132428084,-1.569692181,replica15,-0.21170276584794578
163,4.7284164,-0.159673022,-1.4266913,replica15,-0.2511772509193211
164,4.7460692,-0.179784552,-0.782194265,replica15,-0.2787733200530198
165,4.763722,-0.185621051,0.138070572,replica15,-0.29241788921933143
166,4.7813748,-0.175451846,0.966745736,replica15,-0.2913227220656385
167,4.7990276,-0.153736806,1.4083628,replica15,-0.2760547175320003
168,4.8166804,-0.128989903,1.309599953,replica15,-0.2484947488298026
169,4.8343332,-0.110251735,0.747559975,replica15,-0.21168420519613917
170,4.851986,-0.10413323,-0.078209285,replica15,-0.16956713872568052
171,4.8696388,-0.113201383,-0.93407462,replica15,-0.12664459754536184
172,4.8872916,-0.13600128,-1.602700689,replica15,-0.08756570977529154
173,4.9049444,-0.167738784,-1.924868088,replica15,-0.05668675121282174
174,4.9225972,-0.201286182,-1.794626579,replica15,-0.037634207326771474
175,4.94025,-0.228352635,-1.203243447,replica15,-0.03291023419340977
176,4.9579028,-0.241928555,-0.304408623,replica15,-0.04357855906378738
177,4.9755556,-0.238997012,0.613602578,replica15,-0.06906551557090523
178,4.9932084,-0.221966263,1.248282803,replica15,-0.10710453226141148
179,5.0108612,-0.197580389,1.436970618,replica15,-0.15384312742084738
180,5.028514,-0.173624032,1.222951704,replica15,-0.20411964559965057
181,5.0461668,-0.15557961,0.805525909,replica15,-0.2519031292871077
182,5.0638196,-0.14509669,0.396253555,replica15,-0.2908745540090276
183,5.0814724,-0.140822825,0.112411265,replica15,-0.315112013144633
184,5.0991252,-0.140258808,-0.026973549,replica15,-0.31982727369893915
185,5.116778,-0.141024489,-0.040858801,replica15,-0.30208745057275976
186,5.1344308,-0.141032309,0.061743722,replica15,-0.2614443861586073
187,5.1520836,-0.137992905,0.301751074,replica15,-0.20038664625508584
188,5.1697364,-0.129715477,0.65005629,replica15,-0.12452571576221572
189,5.1873892,-0.114956041,1.011411849,replica15,-0.04242969714328382
190,5.205042,-0.094606335,1.266290768,replica15,0.03497493630662518
191,5.2226948,-0.071441198,1.323434513,replica15,0.09549997891723994
192,5.2403476,-0.049052879,1.183974851,replica15,0.1273382846844182
193,5.2580004,-0.030423592,0.913323488,replica15,0.12127648773875777
194,5.2756532,-0.016983417,0.614713004,replica15,0.07347283338025434
195,5.293306,-0.008444554,0.362895498,replica15,-0.011236895118182488
196,5.3109588,-0.003691514,0.187654822,replica15,-0.11557689204532373
197,5.3286116,-0.00138137,0.084363634,replica15,-0.20571916363093656
198,5.3462644,-0.000411593,0.031668121,replica15,-0.22696302551833725
199,5.3639172,-7.9291e-05,0.008948968,replica15,-0.09937941424306018
200,5.38157,-0.0,-0.0,replica15,0.2863795049913733
0,1.84154,-6e-09,-0.001368043,replica10,0.6556289837129974
1,1.85917695,-0.000197679,-0.027251188,replica10,-0.5098937419579102
2,1.8768139,-0.001660151,-0.171898901,replica10,-0.729129753789735
3,1.89445085,-0.007669482,-0.557291458,replica10,-0.43685049755678307
4,1.9120878,-0.024463347,-1.479542687,replica10,0.032819584113923383
5,1.92972475,-0.065894786,-3.442809399,replica10,0.43520370213489556
6,1.9473617,-0.156104123,-7.17045169,replica10,0.6031837404044218
7,1.96499865,-0.334064216,-13.541780005,replica10,0.43506296608172335
